977
1 9.71765336545e+26 171095.2056 9309019463.48 5775582080.35 -335091.157553 0.443970537814 0.0
2 1.94352936272e+27 301116.263258 9308977102.33 5775219471.88 -422192.632094 0.443971991827 0.0
3 3.88705729883e+27 422162.393788 9308927082.05 5774788272.28 -531938.488516 0.44397369527 0.0
4 7.77411309129e+27 553290.923191 9308861252.45 5774100246.66 -670219.273588 0.443976477863 0.0
5 1.55482245648e+28 707822.429087 9308747135.78 5773011054.86 -844461.130056 0.443980786337 0.0
6 3.10964475009e+28 897199.741956 9308569095.55 5771279788.58 -1064030.11537 0.443987793808 0.0
7 6.21928933749e+28 1133179.68053 9308268408.74 5768538360.33 -1340745.20291 0.443998700724 0.0
8 1.24385785121e+29 1429264.86602 9307815116.72 5764181950.92 -1689536.14779 0.444016119094 0.0
9 2.48771568619e+29 1801852.07022 9307078156.78 5757274285.3 -2129288.63205 0.444043723131 0.0
10 4.97543135617e+29 2271372.17043 9305917631.16 5746316130.34 -2683949.86546 0.444087556709 0.0
11 9.95086269629e+29 2863612.72075 9304069554.9 5728947784.74 -3383997.82929 0.444156952759 0.0
12 2.22046486355e+30 3693017.37469 9300664852.06 5697187850.49 -4428237.81675 0.444284425447 0.0
13 3.44584345746e+30 4467408.77361 9296947102.72 5662774862.98 -5132494.84218 0.444422922428 0.0
14 5.89660064529e+30 5374688.61927 9292132749.04 5618318852.5 -6150685.15777 0.444602798318 0.0
15 1.0798115021e+31 6542686.76512 9284031725.24 5544394167.3 -7548931.6902 0.444904060219 0.0
16 2.06011437723e+31 8078660.43597 9270672360.49 5424682117.8 -9411658.4393 0.445396253498 0.0
17 4.02072012749e+31 10099759.4555 9248785114.16 5234648486.67 -11862471.7397 0.44618743843 0.0
18 7.5471673068e+31 12622846.6856 9215558779.24 4958285233.16 -14818914.6346 0.447349758101 0.0
19 1.09416488139e+32 14973385.8146 9179243883.57 4686863682.53 -16945804.5768 0.448545192025 0.0
20 1.69576338901e+32 17681667.8875 9134314332.67 4370686346.76 -19936181.4737 0.449913759109 0.0
21 2.43175297916e+32 20554463.3622 9082020034.36 4001058384.89 -22894799.2404 0.451537283239 0.0
22 3.07743982208e+32 23142128.232 9024097461.13 3682165468.78 -25134532.6611 0.453010619289 0.0
23 3.41070946028e+32 24985963.273 8992641214.48 3481851681.98 -26203602.4007 0.453906771559 0.0
24 4.02479988521e+32 26864411.3209 8955184102.75 3299030022.23 -28060476.7232 0.454728954505 0.0
25 4.43832161949e+32 28414231.5308 8915800266.71 3119247147.86 -29244541.043 0.455548997806 0.0
26 5.21158714028e+32 30277636.1391 8870020404.39 2922918918.9 -31352628.9613 0.456426153534 0.0
27 6.09282649735e+32 32386512.132 8814490673.69 2675444011.42 -33628102.9159 0.457467095148 0.0
28 6.55145519017e+32 34033285.792 8767689886.11 2495906620.83 -34771284.4663 0.458242459351 0.0
29 7.14322887006e+32 35605845.8586 8728435602.67 2362102619.82 -36215380.2635 0.458800789436 0.0
30 7.90903900158e+32 37342361.3062 8678048578.47 2199803911.94 -38043588.0757 0.459456802616 0.0
31 8.52285628257e+32 38960783.1999 8634120879.65 2047002549.56 -39484335.5703 0.460043159767 0.0
32 9.05217569718e+32 40411085.6671 8590410164.93 1928533505.13 -40713586.4333 0.460502881836 0.0
33 1.0057670403e+33 42346862.1898 8535030138.4 1776445908.27 -43029672.8738 0.461048030307 0.0
34 1.04642261717e+33 43802608.0568 8482718683.68 1650109174.86 -43960545.3971 0.461508199117 0.0
35 1.10557249568e+33 45240937.8431 8444906626.11 1563657646.03 -45313710.2766 0.461797416832 0.0
36 1.15117051523e+33 46510138.7241 8417594971.07 1475023009.04 -46327635.0369 0.462067883306 0.0
37 1.22476376905e+33 48035614.2285 8367021508.21 1383989567.57 -48051668.0328 0.462392167449 0.0
38 1.27335520494e+33 49391312.6432 8317767698.31 1292969348.87 -49173311.1503 0.462700103883 0.0
39 1.3473567542e+33 50982130.5782 8275991952.48 1205363049.26 -50896539.2717 0.462996318062 0.0
40 1.42113214438e+33 52701662.5041 8216597963.36 1107044760.17 -52634220.5304 0.463368054077 0.0
41 1.4650332794e+33 54119117.3258 8169715925.72 1033626641.36 -53679130.2604 0.463658840156 0.0
42 1.50574574172e+33 55350993.1691 8132994720.58 982821424.852 -54656529.8475 0.463877031839 0.0
43 1.5548105585e+33 56605949.6824 8093828630.21 930681139.328 -55846772.2719 0.464104029797 0.0
44 1.60913504523e+33 57952946.7467 8044560042.16 873199029.196 -57180761.7325 0.464416828395 0.0
45 1.63910200857e+33 59029134.1586 8000244969.38 828640560.133 -57923512.8019 0.464727118936 0.0
46 1.69004584624e+33 60262362.6018 7953230064.13 786822380.931 -59197548.426 0.465072534252 0.0
47 1.78594012892e+33 62227478.9327 7845647231.32 714549212.658 -61626606.997 0.465830774363 0.0
48 1.83089057392e+33 63860890.9377 7721803228.58 651914083.475 -62779660.9259 0.466647732793 0.0
49 1.85486414459e+33 65030025.3718 7650803732.96 622695654.168 -63401036.2988 0.467124011446 0.0
50 1.89681789326e+33 66241244.8534 7589938823.46 595017278.385 -64503070.5927 0.467563943755 0.0
51 1.92828320476e+33 67325205.6287 7513311936.2 565758546.605 -65342142.4183 0.468144566587 0.0
52 1.95525347177e+33 68283331.1684 7455669893.39 543031946.987 -66070419.7511 0.468615845782 0.0
53 1.97704792126e+33 69103317.5463 7422947954.94 524050848.229 -66665939.7387 0.468909896737 0.0
54 1.99574388226e+33 69809045.4554 7387343650.86 508885164.718 -67181512.3705 0.469224382538 0.0
55 2.011860687e+33 70419397.4108 7359289713.35 495998685.667 -67629671.0639 0.46947916634 0.0
56 2.02104722674e+33 70872596.5802 7356688723.14 486204999.208 -67887178.4626 0.469523009488 0.0
57 2.02486149824e+33 71160987.7238 7369442119.31 480754736.983 -67994704.002 0.469436172265 0.0
58 2.02676863399e+33 71336150.8084 7374294592.67 478397162.927 -68048594.6067 0.469399302363 0.0
59 2.02867576974e+33 71454740.6707 7373939866.31 476940185.097 -68102552.0152 0.469405486884 0.0
60 2.02962933761e+33 71529559.0003 7377514883.15 475730082.891 -68129565.7062 0.469377124908 0.0
61 2.03010612155e+33 71574738.7891 7386841225.68 474874624.584 -68143092.0532 0.469308460037 0.0
62 2.03058290549e+33 71605107.3719 7397140404.43 474176353.358 -68156636.4677 0.469229550295 0.0
63 2.03082129745e+33 71624201.518 7472263964.54 471535009.016 -68163455.3213 0.468652390901 0.0
