 0083   0.153506E+01   0.233227E+10   0.115369E+10   0.911223E+09   0.135411E+13
 0084   0.161748E+01   0.242836E+10   0.116595E+10   0.906006E+09   0.134170E+13
 0085   0.170432E+01   0.252955E+10   0.116516E+10   0.903182E+09   0.124023E+13
 0086   0.179650E+01   0.263707E+10   0.116647E+10   0.901028E+09   0.114268E+13
 0087   0.190250E+01   0.275539E+10   0.111625E+10   0.894586E+09   0.104867E+13
 0088   0.200448E+01   0.287666E+10   0.118906E+10   0.897395E+09   0.958622E+12
 0089   0.212205E+01   0.301090E+10   0.114180E+10   0.894411E+09   0.905774E+12
 0090   0.225803E+01   0.315924E+10   0.109092E+10   0.890264E+09   0.820761E+12
 0091   0.239205E+01   0.331475E+10   0.116037E+10   0.902682E+09   0.740877E+12
 0092   0.254654E+01   0.349486E+10   0.116582E+10   0.917238E+09   0.664997E+12
 0093   0.273730E+01   0.371256E+10   0.114125E+10   0.926550E+09   0.593391E+12
 0094   0.294306E+01   0.396218E+10   0.121313E+10   0.944463E+09   0.527766E+12
 0095   0.321088E+01   0.427459E+10   0.116649E+10   0.958521E+09   0.467115E+12
 0096   0.350229E+01   0.464440E+10   0.126905E+10   0.985969E+09   0.413121E+12
 0097   0.387130E+01   0.512020E+10   0.128940E+10   0.103747E+10   0.365931E+12
 0098   0.447129E+01   0.585203E+10   0.121972E+10   0.992201E+09   0.324919E+12
 0099   0.502549E+01   0.655885E+10   0.127540E+10   0.963011E+09   0.291946E+12
 0100   0.568090E+01   0.729786E+10   0.112756E+10   0.928052E+09   0.264039E+12
 0101   0.632120E+01   0.800321E+10   0.110159E+10   0.904089E+09   0.240941E+12
 0102   0.696160E+01   0.868915E+10   0.107112E+10   0.884050E+09   0.221477E+12
 0103   0.764594E+01   0.937654E+10   0.100446E+10   0.863068E+09   0.204692E+12
 0104   0.830747E+01   0.100406E+11   0.100377E+10   0.847750E+09   0.190182E+12
 0105   0.897885E+01   0.106980E+11   0.979284E+09   0.832430E+09   0.177434E+12
 0106   0.965969E+01   0.113472E+11   0.953474E+09   0.819054E+09   0.166131E+12
 0107   0.103377E+02   0.119863E+11   0.942669E+09   0.807090E+09   0.156050E+12
 0108   0.110501E+02   0.126282E+11   0.900908E+09   0.792702E+09   0.146954E+12
 0109   0.117599E+02   0.132581E+11   0.887457E+09   0.780479E+09   0.138737E+12
 0110   0.124498E+02   0.138716E+11   0.889262E+09   0.771045E+09   0.131289E+12
 0111   0.131661E+02   0.144860E+11   0.857822E+09   0.759211E+09   0.124467E+12
 0112   0.138709E+02   0.150846E+11   0.849282E+09   0.749682E+09   0.118222E+12
 0113   0.145842E+02   0.156783E+11   0.832315E+09   0.740559E+09   0.112466E+12
 0114   0.152947E+02   0.162636E+11   0.823795E+09   0.734378E+09   0.107147E+12
 0115   0.160017E+02   0.168460E+11   0.823863E+09   0.726340E+09   0.102220E+12
 0116   0.167502E+02   0.174343E+11   0.785960E+09   0.718024E+09   0.976209E+11
 0117   0.174650E+02   0.180082E+11   0.802836E+09   0.711636E+09   0.933517E+11
 0118   0.182068E+02   0.185850E+11   0.777428E+09   0.701339E+09   0.893542E+11
 0119   0.189056E+02   0.191350E+11   0.787269E+09   0.698140E+09   0.856284E+11
 0120   0.196698E+02   0.197047E+11   0.745379E+09   0.689947E+09   0.821059E+11
 0121   0.203490E+02   0.202436E+11   0.793537E+09   0.688087E+09   0.788199E+11
 0122   0.211303E+02   0.208101E+11   0.724932E+09   0.678880E+09   0.756946E+11
 0123   0.218378E+02   0.213467E+11   0.758528E+09   0.676402E+09   0.727651E+11
 0124   0.225532E+02   0.218842E+11   0.751313E+09   0.675864E+09   0.699915E+11
 0125   0.233611E+02   0.224538E+11   0.705019E+09   0.665454E+09   0.673469E+11
 0126   0.241183E+02   0.229994E+11   0.720550E+09   0.659849E+09   0.648531E+11
 0127   0.248847E+02   0.235423E+11   0.708379E+09   0.654448E+09   0.624855E+11
 0128   0.256025E+02   0.240669E+11   0.730865E+09   0.653293E+09   0.602437E+11
 0129   0.263517E+02   0.245996E+11   0.710974E+09   0.649709E+09   0.581049E+11
 0130   0.271192E+02   0.251340E+11   0.696420E+09   0.645399E+09   0.560650E+11
 0131   0.278837E+02   0.256642E+11   0.693435E+09   0.641293E+09   0.541211E+11
 0132   0.286404E+02   0.261879E+11   0.692120E+09   0.637791E+09   0.522672E+11
 0133   0.294029E+02   0.267093E+11   0.683769E+09   0.635056E+09   0.504949E+11
 0134   0.301877E+02   0.272363E+11   0.671498E+09   0.631319E+09   0.487969E+11
 0135   0.310010E+02   0.277713E+11   0.657820E+09   0.625298E+09   0.471684E+11
 0136   0.317477E+02   0.282839E+11   0.686469E+09   0.623894E+09   0.456164E+11
 0137   0.324997E+02   0.287951E+11   0.679894E+09   0.622668E+09   0.441281E+11
 0138   0.333404E+02   0.293293E+11   0.635305E+09   0.616125E+09   0.426920E+11
 0139   0.341082E+02   0.298405E+11   0.665889E+09   0.614787E+09   0.413207E+11
 0140   0.348950E+02   0.303561E+11   0.655306E+09   0.611974E+09   0.400019E+11
 0141   0.357027E+02   0.308755E+11   0.643049E+09   0.608101E+09   0.387326E+11
 0142   0.365307E+02   0.313987E+11   0.631870E+09   0.602891E+09   0.375105E+11
 0143   0.372748E+02   0.318944E+11   0.666239E+09   0.602886E+09   0.363415E+11
 0144   0.381097E+02   0.324117E+11   0.619523E+09   0.598285E+09   0.352092E+11
 0145   0.388457E+02   0.329000E+11   0.663452E+09   0.600532E+09   0.341254E+11
 0146   0.396703E+02   0.334129E+11   0.621979E+09   0.596696E+09   0.330746E+11
 0147   0.404997E+02   0.339251E+11   0.617635E+09   0.592440E+09   0.320612E+11
 0148   0.413420E+02   0.344387E+11   0.609716E+09   0.588566E+09   0.310827E+11
 0149   0.421026E+02   0.349297E+11   0.645610E+09   0.589273E+09   0.301433E+11
 0150   0.428774E+02   0.354236E+11   0.637403E+09   0.589670E+09   0.292352E+11
 0151   0.437698E+02   0.359486E+11   0.588256E+09   0.582866E+09   0.283517E+11
 0152   0.445836E+02   0.364503E+11   0.616549E+09   0.581836E+09   0.275023E+11
 0153   0.454164E+02   0.369581E+11   0.609697E+09   0.579733E+09   0.266801E+11
 0154   0.462642E+02   0.374699E+11   0.603749E+09   0.576549E+09   0.258843E+11
 0155   0.470153E+02   0.379536E+11   0.643925E+09   0.579636E+09   0.251194E+11
 0156   0.478795E+02   0.384670E+11   0.594122E+09   0.576012E+09   0.243741E+11
 0157   0.487445E+02   0.389787E+11   0.591472E+09   0.572509E+09   0.236528E+11
 0158   0.496089E+02   0.394882E+11   0.589521E+09   0.568829E+09   0.229546E+11
 0159   0.503667E+02   0.399668E+11   0.631550E+09   0.572147E+09   0.222825E+11
 0160   0.512398E+02   0.404766E+11   0.583873E+09   0.569249E+09   0.216266E+11
 0161   0.521227E+02   0.409899E+11   0.581353E+09   0.565702E+09   0.209904E+11
 0162   0.529043E+02   0.414754E+11   0.621192E+09   0.568136E+09   0.203773E+11
 0163   0.538004E+02   0.419904E+11   0.574715E+09   0.564551E+09   0.197788E+11
 0164   0.546973E+02   0.425051E+11   0.573910E+09   0.560455E+09   0.191982E+11
 0165   0.554827E+02   0.429880E+11   0.614818E+09   0.563122E+09   0.186386E+11
 0166   0.563811E+02   0.435001E+11   0.570027E+09   0.560159E+09   0.180919E+11
 0167   0.572824E+02   0.440141E+11   0.570239E+09   0.556611E+09   0.175609E+11
 0168   0.580745E+02   0.444979E+11   0.610838E+09   0.559704E+09   0.170485E+11
 0169   0.589816E+02   0.450119E+11   0.566566E+09   0.557164E+09   0.165476E+11
 0170   0.598882E+02   0.455269E+11   0.568099E+09   0.554804E+09   0.160609E+11
 0171   0.606838E+02   0.460139E+11   0.612139E+09   0.557782E+09   0.155909E+11
 0172   0.615959E+02   0.465293E+11   0.565126E+09   0.555080E+09   0.151312E+11
 0173   0.625136E+02   0.470460E+11   0.562936E+09   0.553226E+09   0.146843E+11
 0174   0.634355E+02   0.475661E+11   0.564211E+09   0.550819E+09   0.142496E+11
 0175   0.642453E+02   0.480574E+11   0.606699E+09   0.554119E+09   0.138295E+11
 0176   0.651734E+02   0.485777E+11   0.560610E+09   0.552033E+09   0.134185E+11
 0177   0.661013E+02   0.490987E+11   0.561506E+09   0.549607E+09   0.130186E+11
 0178   0.670318E+02   0.496194E+11   0.559534E+09   0.546995E+09   0.126296E+11
 0179   0.678500E+02   0.501104E+11   0.600112E+09   0.550954E+09   0.122532E+11
 0180   0.687866E+02   0.506322E+11   0.557118E+09   0.550451E+09   0.118846E+11
 0181   0.697253E+02   0.511592E+11   0.561395E+09   0.549429E+09   0.115257E+11
 0182   0.706672E+02   0.516887E+11   0.562216E+09   0.547591E+09   0.111764E+11
 0183   0.716144E+02   0.522182E+11   0.559022E+09   0.545898E+09   0.108363E+11
 0184   0.725661E+02   0.527486E+11   0.557272E+09   0.544731E+09   0.105051E+11
 0185   0.735226E+02   0.532815E+11   0.557150E+09   0.543448E+09   0.101826E+11
 0186   0.744845E+02   0.538163E+11   0.555975E+09   0.541238E+09   0.986839E+10
 0187   0.753290E+02   0.543195E+11   0.595878E+09   0.546212E+09   0.956421E+10
 0188   0.762944E+02   0.548554E+11   0.555061E+09   0.546233E+09   0.926605E+10
 0189   0.772601E+02   0.553955E+11   0.559352E+09   0.545125E+09   0.897560E+10
 0190   0.782320E+02   0.559366E+11   0.556661E+09   0.544698E+09   0.869255E+10
 0191   0.792096E+02   0.564811E+11   0.557018E+09   0.544415E+09   0.841670E+10
 0192   0.801919E+02   0.570291E+11   0.557878E+09   0.543919E+09   0.814787E+10
 0193   0.811824E+02   0.575799E+11   0.556066E+09   0.543977E+09   0.788581E+10
 0194   0.821765E+02   0.581344E+11   0.557784E+09   0.543762E+09   0.763043E+10
 0195   0.831731E+02   0.586908E+11   0.558318E+09   0.544016E+09   0.738154E+10
 0196   0.841764E+02   0.592514E+11   0.558774E+09   0.544324E+09   0.713889E+10
 0197   0.851856E+02   0.598162E+11   0.559646E+09   0.543732E+09   0.690233E+10
 0198   0.862037E+02   0.603823E+11   0.556069E+09   0.543821E+09   0.667166E+10
 0199   0.872278E+02   0.609519E+11   0.556103E+09   0.544116E+09   0.644672E+10
 0200   0.882542E+02   0.615245E+11   0.557878E+09   0.544302E+09   0.622740E+10
 0201   0.894143E+02   0.621313E+11   0.523099E+09   0.539692E+09   0.601220E+10
 0202   0.904507E+02   0.627116E+11   0.559911E+09   0.541266E+09   0.580358E+10
 0203   0.914945E+02   0.632991E+11   0.562889E+09   0.542424E+09   0.560008E+10
 0204   0.925482E+02   0.638922E+11   0.562863E+09   0.542869E+09   0.540160E+10
 0205   0.936105E+02   0.644882E+11   0.561008E+09   0.544092E+09   0.520799E+10
 0206   0.946790E+02   0.650895E+11   0.562707E+09   0.545697E+09   0.501911E+10
 0207   0.958886E+02   0.657301E+11   0.529609E+09   0.541178E+09   0.483372E+10
 0208   0.969739E+02   0.663411E+11   0.563025E+09   0.542138E+09   0.465405E+10
 0209   0.980682E+02   0.669564E+11   0.562294E+09   0.543908E+09   0.447874E+10
 0210   0.991688E+02   0.675786E+11   0.565334E+09   0.546438E+09   0.430766E+10
 0211   0.100416E+03   0.682444E+11   0.533777E+09   0.543187E+09   0.413968E+10
 0212   0.101535E+03   0.688824E+11   0.570211E+09   0.545637E+09   0.397689E+10
 0213   0.102664E+03   0.695282E+11   0.572254E+09   0.547307E+09   0.381810E+10
 0214   0.103803E+03   0.701792E+11   0.571105E+09   0.549441E+09   0.366315E+10
 0215   0.105102E+03   0.708732E+11   0.534574E+09   0.547627E+09   0.351098E+10
 0216   0.106267E+03   0.715450E+11   0.576232E+09   0.551455E+09   0.336346E+10
 0217   0.107592E+03   0.722665E+11   0.544836E+09   0.548390E+09   0.321868E+10
 0218   0.108785E+03   0.729572E+11   0.579062E+09   0.552013E+09   0.307848E+10
 0219   0.109991E+03   0.736603E+11   0.582866E+09   0.556576E+09   0.294170E+10
 0220   0.111364E+03   0.744168E+11   0.550753E+09   0.554907E+09   0.280753E+10
 0221   0.112762E+03   0.751865E+11   0.550611E+09   0.552821E+09   0.267671E+10
 0222   0.114024E+03   0.759268E+11   0.586734E+09   0.558254E+09   0.255002E+10
 0223   0.115459E+03   0.767267E+11   0.557542E+09   0.557762E+09   0.242572E+10
 0224   0.116754E+03   0.775021E+11   0.598665E+09   0.563572E+09   0.230545E+10
 0225   0.118240E+03   0.783409E+11   0.564446E+09   0.563031E+09   0.218754E+10
 0226   0.119751E+03   0.791966E+11   0.566462E+09   0.564120E+09   0.207267E+10
 0227   0.121115E+03   0.800311E+11   0.611764E+09   0.570408E+09   0.196157E+10
 0228   0.122680E+03   0.809319E+11   0.575301E+09   0.570019E+09   0.185269E+10
 0229   0.124262E+03   0.818420E+11   0.575402E+09   0.571237E+09   0.174681E+10
 0230   0.125913E+03   0.827811E+11   0.568952E+09   0.572083E+09   0.164360E+10
 0231   0.127441E+03   0.837053E+11   0.604852E+09   0.579599E+09   0.154374E+10
 0232   0.129155E+03   0.847073E+11   0.584352E+09   0.582689E+09   0.144600E+10
 0233   0.130911E+03   0.857460E+11   0.591568E+09   0.586099E+09   0.135095E+10
 0234   0.132774E+03   0.868397E+11   0.587044E+09   0.586452E+09   0.125841E+10
 0235   0.134628E+03   0.879471E+11   0.597355E+09   0.589845E+09   0.116876E+10
 0236   0.136466E+03   0.890741E+11   0.613298E+09   0.595282E+09   0.108199E+10
 0237   0.138502E+03   0.902837E+11   0.593921E+09   0.598214E+09   0.997349E+09
 0238   0.140538E+03   0.915341E+11   0.614344E+09   0.604017E+09   0.915502E+09
 0239   0.142629E+03   0.928484E+11   0.628565E+09   0.608741E+09   0.836297E+09
 0240   0.144927E+03   0.942558E+11   0.612351E+09   0.609766E+09   0.759409E+09
 0241   0.147136E+03   0.956711E+11   0.640804E+09   0.618497E+09   0.685575E+09
 0242   0.149579E+03   0.972142E+11   0.631609E+09   0.625513E+09   0.614021E+09
 0243   0.152138E+03   0.988676E+11   0.646006E+09   0.631389E+09   0.545098E+09
 0244   0.154809E+03   0.100622E+12   0.656740E+09   0.640383E+09   0.478910E+09
 0245   0.157641E+03   0.102517E+12   0.669346E+09   0.649418E+09   0.415470E+09
 0246   0.160696E+03   0.104581E+12   0.675504E+09   0.660092E+09   0.354793E+09
 0247   0.164074E+03   0.106874E+12   0.678927E+09   0.672564E+09   0.296911E+09
 0248   0.167642E+03   0.109414E+12   0.711907E+09   0.689920E+09   0.242126E+09
 0249   0.171778E+03   0.112381E+12   0.717320E+09   0.706345E+09   0.190234E+09
 0250   0.176229E+03   0.115755E+12   0.758052E+09   0.735831E+09   0.141565E+09
 0251   0.181394E+03   0.119925E+12   0.807258E+09   0.774421E+09   0.960085E+08
 0252   0.187847E+03   0.125421E+12   0.851632E+09   0.836284E+09   0.535013E+08
 0253   0.196100E+03   0.133533E+12   0.982930E+09   0.972685E+09   0.143056E+08
 0254   0.209559E+03   0.150569E+12   0.126583E+10   0.110542E+12   0.123663E+00
 0264   0.101459E+07   0.964780E+15   0.950956E+09   0.625966E+09   0.188031E+02
 0265   0.103330E+07   0.980443E+15   0.836878E+09   0.672816E+09   0.186701E+02
 0266   0.108979E+07   0.100829E+16   0.493052E+09   0.659142E+09   0.189456E+02
 0267   0.113285E+07   0.103245E+16   0.560911E+09   0.655703E+09   0.188201E+02
 0268   0.117856E+07   0.105694E+16   0.535942E+09   0.645480E+09   0.188777E+02
 0269   0.122301E+07   0.108026E+16   0.524629E+09   0.635527E+09   0.189222E+02
 0270   0.126504E+07   0.110215E+16   0.520626E+09   0.627795E+09   0.188311E+02
 0271   0.130550E+07   0.112298E+16   0.515074E+09   0.620936E+09   0.187213E+02
 0272   0.134467E+07   0.114296E+16   0.509852E+09   0.614394E+09   0.185932E+02
 0273   0.138241E+07   0.116207E+16   0.506292E+09   0.608459E+09   0.183696E+02
 0274   0.141913E+07   0.118046E+16   0.500820E+09   0.602810E+09   0.182235E+02
 0275   0.145492E+07   0.119820E+16   0.495712E+09   0.597235E+09   0.180700E+02
 0276   0.148958E+07   0.121526E+16   0.492290E+09   0.591923E+09   0.178346E+02
 0277   0.152338E+07   0.123173E+16   0.487255E+09   0.586609E+09   0.176010E+02
 0278   0.155608E+07   0.124756E+16   0.484072E+09   0.582305E+09   0.174237E+02
 0279   0.158807E+07   0.126291E+16   0.479856E+09   0.577762E+09   0.171883E+02
 0280   0.161933E+07   0.127778E+16   0.475756E+09   0.573120E+09   0.169527E+02
 0281   0.164953E+07   0.129209E+16   0.473960E+09   0.569830E+09   0.162221E+02
 0282   0.167932E+07   0.130608E+16   0.469408E+09   0.566158E+09   0.160036E+02
 0283   0.170841E+07   0.131967E+16   0.467244E+09   0.562424E+09   0.157414E+02
 0284   0.173693E+07   0.133288E+16   0.463301E+09   0.558862E+09   0.155367E+02
 0285   0.176472E+07   0.134570E+16   0.461350E+09   0.556267E+09   0.153357E+02
 0286   0.179217E+07   0.135827E+16   0.457990E+09   0.553128E+09   0.150916E+02
 0287   0.181913E+07   0.137054E+16   0.455085E+09   0.549725E+09   0.149038E+02
 0288   0.184555E+07   0.138248E+16   0.451948E+09   0.546556E+09   0.146754E+02
 0289   0.187139E+07   0.139410E+16   0.449741E+09   0.544306E+09   0.144483E+02
 0290   0.189688E+07   0.140551E+16   0.447438E+09   0.541568E+09   0.142285E+02
 0291   0.192182E+07   0.141663E+16   0.446041E+09   0.538789E+09   0.140130E+02
 0292   0.194647E+07   0.142752E+16   0.441649E+09   0.535754E+09   0.138010E+02
 0293   0.197039E+07   0.143808E+16   0.441441E+09   0.534080E+09   0.135937E+02
 0294   0.199421E+07   0.144851E+16   0.437758E+09   0.531570E+09   0.133910E+02
 0295   0.201754E+07   0.145870E+16   0.436846E+09   0.528923E+09   0.131918E+02
 0296   0.204049E+07   0.146866E+16   0.433858E+09   0.526237E+09   0.129533E+02
 0297   0.206290E+07   0.147835E+16   0.432616E+09   0.524731E+09   0.127609E+02
 0298   0.208512E+07   0.148791E+16   0.430299E+09   0.522576E+09   0.125318E+02
 0299   0.210691E+07   0.149727E+16   0.429446E+09   0.520218E+09   0.123416E+02
 0300   0.212842E+07   0.150644E+16   0.426127E+09   0.517985E+09   0.121186E+02
 0301   0.214953E+07   0.151540E+16   0.424696E+09   0.516362E+09   0.118978E+02
 0302   0.217034E+07   0.152422E+16   0.423587E+09   0.514303E+09   0.116751E+02
 0303   0.219086E+07   0.153286E+16   0.421276E+09   0.511892E+09   0.114558E+02
 0304   0.221086E+07   0.154128E+16   0.420738E+09   0.510767E+09   0.112017E+02
 0305   0.223076E+07   0.154960E+16   0.418074E+09   0.508985E+09   0.109772E+02
 0306   0.225038E+07   0.155777E+16   0.416727E+09   0.506759E+09   0.107227E+02
 0307   0.226960E+07   0.156576E+16   0.415530E+09   0.505267E+09   0.105048E+02
 0308   0.228862E+07   0.157362E+16   0.413364E+09   0.503754E+09   0.102855E+02
 0309   0.230740E+07   0.158136E+16   0.412161E+09   0.501733E+09   0.100379E+02
 0310   0.232586E+07   0.158895E+16   0.410864E+09   0.500117E+09   0.982063E+01
 0997   0.234141E+07   0.562562E+16   0.259601E+12   0.340176E+10   0.464387E-04
