  1.3512176740E+013  1.0188722616E-013  1.5074107664E+031
  1.3549358360E+013  1.0188722616E-013  1.5305252215E+031
  1.3586828046E+013  1.0188722616E-013  1.5538179680E+031
  1.3624588041E+013  1.0188722616E-013  1.5772903813E+031
  1.3662640604E+013  1.0188722616E-013  1.6009438470E+031
  1.3700988012E+013  1.0188722616E-013  1.6247797618E+031
  1.3739632560E+013  1.0188722616E-013  1.6487995330E+031
  1.3778576560E+013  1.0188722616E-013  1.6730045786E+031
  1.3817822345E+013  1.0188722616E-013  1.6973963280E+031
  1.3857372263E+013  1.0188722616E-013  1.7219762210E+031
  1.3897228683E+013  1.0188722616E-013  1.7467457090E+031
  1.3937393991E+013  1.0188722616E-013  1.7717062545E+031
  1.3977870592E+013  1.0188722616E-013  1.7968593310E+031
  1.4018660911E+013  1.0188722616E-013  1.8222064238E+031
  1.4059767391E+013  1.0188722616E-013  1.8477490292E+031
  1.4101192494E+013  1.0188722616E-013  1.8734886554E+031
  1.4142938702E+013  1.0188722616E-013  1.8994268221E+031
  1.4185008517E+013  1.0188722616E-013  1.9255650607E+031
  1.4227404459E+013  1.0188722616E-013  1.9519049145E+031
  1.4270129070E+013  1.0188722616E-013  1.9784479385E+031
  1.4313184911E+013  1.0188722616E-013  2.0051957000E+031
  1.4356574562E+013  1.0188722616E-013  2.0321497781E+031
  1.4400300624E+013  1.0188722616E-013  2.0593117643E+031
  1.4444365721E+013  1.0188722616E-013  2.0866832623E+031
  1.4488772493E+013  1.0188722616E-013  2.1142658880E+031
  1.4533523605E+013  1.0188722616E-013  2.1420612700E+031
  1.4578621741E+013  1.0188722616E-013  2.1700710494E+031
  1.4624069606E+013  1.0188722616E-013  2.1982968800E+031
  1.4669869927E+013  1.0188722616E-013  2.2267404281E+031
  1.4716025451E+013  1.0188722616E-013  2.2554033732E+031
  1.4762538950E+013  1.0188722616E-013  2.2842874076E+031
  1.4809413215E+013  1.0188722616E-013  2.3133942366E+031
  1.4856651059E+013  1.0188722616E-013  2.3427255787E+031
  1.4904255318E+013  1.0188722616E-013  2.3722831658E+031
  1.4952228851E+013  1.0188722616E-013  2.4020687428E+031
  1.5000574538E+013  1.0188722616E-013  2.4320840684E+031
  1.5049295284E+013  1.0188722616E-013  2.4623309147E+031
  1.5098394014E+013  1.0188722616E-013  2.4928110677E+031
  1.5147873678E+013  1.0188722616E-013  2.5235263267E+031
  1.5197737249E+013  1.0188722616E-013  2.5544785054E+031
  1.5247987724E+013  1.0188722616E-013  2.5856694311E+031
  1.5298628122E+013  1.0188722616E-013  2.6171009455E+031
  1.5349661487E+013  1.0188722616E-013  2.6487749043E+031
  1.5401090887E+013  1.0188722616E-013  2.6806931775E+031
  1.5452919414E+013  1.0188722616E-013  2.7128576498E+031
  1.5505150185E+013  1.0188722616E-013  2.7452702200E+031
  1.5557786340E+013  1.0188722616E-013  2.7779328019E+031
  1.5610831047E+013  1.0188722616E-013  2.8108473239E+031
  1.5664287496E+013  1.0188722616E-013  2.8440157294E+031
  1.5718158903E+013  1.0188722616E-013  2.8774399767E+031
  1.5772448511E+013  1.0188722616E-013  2.9111220391E+031
  1.5827159585E+013  1.0188722616E-013  2.9450639053E+031
  1.5882295421E+013  1.0188722616E-013  2.9792675793E+031
  1.5937859337E+013  1.0188722616E-013  3.0137350806E+031
  1.5993854678E+013  1.0188722616E-013  3.0484684440E+031
  1.6050284817E+013  1.0188722616E-013  3.0834697204E+031
  1.6107153152E+013  1.0188722616E-013  3.1187409763E+031
  1.6164463110E+013  1.0188722616E-013  3.1542842941E+031
  1.6222218143E+013  1.0188722616E-013  3.1901017723E+031
  1.6280421731E+013  1.0188722616E-013  3.2261955257E+031
  1.6339077382E+013  1.0188722616E-013  3.2625676853E+031
  1.6398188632E+013  1.0188722616E-013  3.2992203986E+031
  1.6457759045E+013  1.0188722616E-013  3.3361558295E+031
  1.6517792211E+013  1.0188722616E-013  3.3733761588E+031
  1.6578291752E+013  1.0188722616E-013  3.4108835841E+031
  1.6639261317E+013  1.0188722616E-013  3.4486803198E+031
  1.6700704584E+013  1.0188722616E-013  3.4867685975E+031
  1.6762625260E+013  1.0188722616E-013  3.5251506660E+031
  1.6825027082E+013  1.0188722616E-013  3.5638287914E+031
  1.6887913816E+013  1.0188722616E-013  3.6028052573E+031
  1.6951289258E+013  1.0188722616E-013  3.6420823650E+031
  1.7015157236E+013  1.0188722616E-013  3.6816624335E+031
  1.7079521605E+013  1.0188722616E-013  3.7215477995E+031
  1.7144386254E+013  1.0188722616E-013  3.7617408180E+031
  1.7209755100E+013  1.0188722616E-013  3.8022438620E+031
  1.7275632094E+013  1.0188722616E-013  3.8430593230E+031
  1.7342021217E+013  1.0188722616E-013  3.8841896106E+031
  1.7408926481E+013  1.0188722616E-013  3.9256371533E+031
  1.7476351930E+013  1.0188722616E-013  3.9674043982E+031
  1.7544301642E+013  1.0188722616E-013  4.0094938113E+031
  1.7612779726E+013  1.0188722616E-013  4.0519078776E+031
  1.7681790324E+013  1.0188722616E-013  4.0946491013E+031
  1.7751337611E+013  1.0188722616E-013  4.1377200060E+031
  1.7821425795E+013  1.0188722616E-013  4.1811231345E+031
  1.7892059117E+013  1.0188722616E-013  4.2248610494E+031
  1.7963241855E+013  1.0188722616E-013  4.2689363332E+031
  1.8034978316E+013  1.0188722616E-013  4.3133515880E+031
  1.8107272846E+013  1.0188722616E-013  4.3581094362E+031
  1.8180129823E+013  1.0188722616E-013  4.4032125204E+031
  1.8253553660E+013  1.0188722616E-013  4.4486635035E+031
  1.8327548807E+013  1.0188722616E-013  4.4944650690E+031
  1.8402119749E+013  1.0188722616E-013  4.5406199212E+031
  1.8477271004E+013  1.0188722616E-013  4.5871307849E+031
  1.8553007130E+013  1.0188722616E-013  4.6340004064E+031
  1.8629332720E+013  1.0188722616E-013  4.6812315528E+031
  1.8706252402E+013  1.0188722616E-013  4.7288270128E+031
  1.8783770844E+013  1.0188722616E-013  4.7767895965E+031
  1.8861892749E+013  1.0188722616E-013  4.8251221356E+031
  1.8940622858E+013  1.0188722616E-013  4.8738274837E+031
  1.9019965951E+013  1.0188722616E-013  4.9229085165E+031
  1.9099926846E+013  1.0188722616E-013  4.9723681318E+031
  1.9180510398E+013  1.0188722616E-013  5.0222092498E+031
  1.9261721503E+013  1.0188722616E-013  5.0724348132E+031
  1.9343565095E+013  1.0188722616E-013  5.1230477873E+031
  1.9426046148E+013  1.0188722616E-013  5.1740511603E+031
  1.9509169675E+013  1.0188722616E-013  5.2254479437E+031
  1.9592940731E+013  1.0188722616E-013  5.2772411720E+031
  1.9677364410E+013  1.0188722616E-013  5.3294339030E+031
  1.9762445846E+013  1.0188722616E-013  5.3820292184E+031
  1.9848190217E+013  1.0188722616E-013  5.4350302234E+031
  1.9934602741E+013  1.0188722616E-013  5.4884400472E+031
  2.0021688677E+013  1.0188722616E-013  5.5422618434E+031
  2.0109453328E+013  1.0188722616E-013  5.5964987895E+031
  2.0197902039E+013  1.0188722616E-013  5.6511540879E+031
  2.0287040196E+013  1.0188722616E-013  5.7062309654E+031
  2.0376873233E+013  1.0188722616E-013  5.7617326738E+031
  2.0467406622E+013  1.0188722616E-013  5.8176624901E+031
  2.0558645883E+013  1.0188722616E-013  5.8740237164E+031
  2.0650596579E+013  1.0188722616E-013  5.9308196804E+031
  2.0743264318E+013  1.0188722616E-013  5.9880537353E+031
  2.0836654753E+013  1.0188722616E-013  6.0457292604E+031
  2.0930773584E+013  1.0188722616E-013  6.1038496610E+031
  2.1025626553E+013  1.0188722616E-013  6.1624183684E+031
  2.1121219453E+013  1.0188722616E-013  6.2214388408E+031
  2.1217558121E+013  1.0188722616E-013  6.2809145627E+031
  2.1314648442E+013  1.0188722616E-013  6.3408490456E+031
  2.1412496348E+013  1.0188722616E-013  6.4012458283E+031
  2.1511107818E+013  1.0188722616E-013  6.4621084766E+031
  2.1610488882E+013  1.0188722616E-013  6.5234405838E+031
  2.1710645616E+013  1.0188722616E-013  6.5852457713E+031
  2.1811584146E+013  1.0188722616E-013  6.6475276879E+031
  2.1913310649E+013  1.0188722616E-013  6.7102900110E+031
  2.2015831349E+013  1.0188722616E-013  6.7735364461E+031
  2.2119152523E+013  1.0188722616E-013  6.8372707273E+031
  2.2223280497E+013  1.0188722616E-013  6.9014966177E+031
  2.2328221650E+013  1.0188722616E-013  6.9662179091E+031
  2.2433982411E+013  1.0188722616E-013  7.0314384230E+031
  2.2540569261E+013  1.0188722616E-013  7.0971620098E+031
  2.2647988736E+013  1.0188722616E-013  7.1633925502E+031
  2.2756247421E+013  1.0188722616E-013  7.2301339543E+031
  2.2865351958E+013  1.0188722616E-013  7.2973901628E+031
  2.2975309041E+013  1.0188722616E-013  7.3651651465E+031
  2.3086125420E+013  1.0188722616E-013  7.4334629069E+031
  2.3197807897E+013  1.0188722616E-013  7.5022874765E+031
  2.3310363332E+013  1.0188722616E-013  7.5716429187E+031
  2.3423798639E+013  1.0188722616E-013  7.6415333284E+031
  2.3538120789E+013  1.0188722616E-013  7.7119628320E+031
  2.3653336809E+013  1.0188722616E-013  7.7829355878E+031
  2.3769453785E+013  1.0188722616E-013  7.8544557860E+031
  2.3886478859E+013  1.0188722616E-013  7.9265276495E+031
  2.4004419231E+013  1.0188722616E-013  7.9991554333E+031
  2.4123282161E+013  1.0188722616E-013  8.0723434255E+031
  2.4243074966E+013  1.0188722616E-013  8.1460959473E+031
  2.4363805026E+013  1.0188722616E-013  8.2204173530E+031
  2.4485479777E+013  1.0188722616E-013  8.2953120308E+031
  2.4608106719E+013  1.0188722616E-013  8.3707844025E+031
  2.4731693413E+013  1.0188722616E-013  8.4468389242E+031
  2.4856247479E+013  1.0188722616E-013  8.5234800861E+031
  2.4981776602E+013  1.0188722616E-013  8.6007124133E+031
  2.5108288530E+013  1.0188722616E-013  8.6785404657E+031
  2.5235791071E+013  1.0188722616E-013  8.7569688383E+031
  2.5364292102E+013  1.0188722616E-013  8.8360021617E+031
  2.5493799559E+013  1.0188722616E-013  8.9156451022E+031
  2.5624321447E+013  1.0188722616E-013  8.9959023619E+031
  2.5755865835E+013  1.0188722616E-013  9.0767786793E+031
  2.5888440859E+013  1.0188722616E-013  9.1582788296E+031
  2.6022054720E+013  1.0188722616E-013  9.2404076246E+031
  2.6156715688E+013  1.0188722616E-013  9.3231699132E+031
  2.6292432100E+013  1.0188722616E-013  9.4065705819E+031
  2.6429212362E+013  1.0188722616E-013  9.4906145548E+031
  2.6567064949E+013  1.0188722616E-013  9.5753067940E+031
  2.6705998404E+013  1.0188722616E-013  9.6606522998E+031
  2.6846021343E+013  1.0188722616E-013  9.7466561110E+031
  2.6987142452E+013  1.0188722616E-013  9.8333233056E+031
  2.7129370487E+013  1.0188722616E-013  9.9206590005E+031
  2.7272714278E+013  1.0188722616E-013  1.0008668352E+032
  2.7417182726E+013  1.0188722616E-013  1.0097356556E+032
  2.7562784807E+013  1.0188722616E-013  1.0186728850E+032
  2.7709529570E+013  1.0188722616E-013  1.0276790509E+032
  2.7857426140E+013  1.0188722616E-013  1.0367546852E+032
  2.8006483716E+013  1.0188722616E-013  1.0459003236E+032
  2.8156711572E+013  1.0188722616E-013  1.0551165061E+032
  2.8308119062E+013  1.0188722616E-013  1.0644037769E+032
  2.8460715615E+013  1.0188722616E-013  1.0737626843E+032
  2.8614510738E+013  1.0188722616E-013  1.0831937809E+032
  2.8769514018E+013  1.0188722616E-013  1.0926976235E+032
  2.8925735119E+013  1.0188722616E-013  1.1022747731E+032
  2.9083183788E+013  1.0188722616E-013  1.1119257953E+032
  2.9241869851E+013  1.0188722616E-013  1.1216512599E+032
  2.9401803216E+013  1.0188722616E-013  1.1314517410E+032
  2.9562993873E+013  1.0188722616E-013  1.1413278174E+032
  2.9725451896E+013  1.0188722616E-013  1.1512800720E+032
  2.9889187442E+013  1.0188722616E-013  1.1613090925E+032
  3.0054210752E+013  1.0188722616E-013  1.1714154711E+032
  3.0220532153E+013  1.0188722616E-013  1.1815998044E+032
  3.0388162058E+013  1.0188722616E-013  1.1918626937E+032
  3.0557110965E+013  1.0188722616E-013  1.2022047449E+032
  3.0727389462E+013  1.0188722616E-013  1.2126265687E+032
  3.0899008224E+013  1.0188722616E-013  1.2231287804E+032
  3.1071978016E+013  1.0188722616E-013  1.2337120000E+032
  3.1246309691E+013  1.0188722616E-013  1.2443768524E+032
  3.1422014194E+013  1.0188722616E-013  1.2551239673E+032
  3.1599102563E+013  1.0188722616E-013  1.2659539792E+032
  3.1777585925E+013  1.0188722616E-013  1.2768675274E+032
  3.1957475502E+013  1.0188722616E-013  1.2878652565E+032
  3.2138782611E+013  1.0188722616E-013  1.2989478156E+032
  3.2321518662E+013  1.0188722616E-013  1.3101158591E+032
  3.2505695161E+013  1.0188722616E-013  1.3213700463E+032
  3.2691323712E+013  1.0188722616E-013  1.3327110419E+032
  3.2878416015E+013  1.0188722616E-013  1.3441395152E+032
  3.3066983869E+013  1.0188722616E-013  1.3556561412E+032
  3.3257039171E+013  1.0188722616E-013  1.3672615997E+032
  3.3448593920E+013  1.0188722616E-013  1.3789565759E+032
  3.3641660215E+013  1.0188722616E-013  1.3907417604E+032
  3.3836250258E+013  1.0188722616E-013  1.4026178489E+032
  3.4032376351E+013  1.0188722616E-013  1.4145855427E+032
  3.4230050902E+013  1.0188722616E-013  1.4266455482E+032
  3.4429286425E+013  1.0188722616E-013  1.4387985777E+032
  3.4630095537E+013  1.0188722616E-013  1.4510453485E+032
  3.4832490963E+013  1.0188722616E-013  1.4633865838E+032
  3.5036485536E+013  1.0188722616E-013  1.4758230121E+032
  3.5242092197E+013  1.0188722616E-013  1.4883553679E+032
  3.5449323997E+013  1.0188722616E-013  1.5009843909E+032
  3.5658194097E+013  1.0188722616E-013  1.5137108269E+032
  3.5868715770E+013  1.0188722616E-013  1.5265354272E+032
  3.6080902403E+013  1.0188722616E-013  1.5394589489E+032
  3.6294767494E+013  1.0188722616E-013  1.5524821552E+032
  3.6510324659E+013  1.0188722616E-013  1.5656058150E+032
  3.6727587627E+013  1.0188722616E-013  1.5788307029E+032
  3.6946570246E+013  1.0188722616E-013  1.5921576000E+032
  3.7167286482E+013  1.0188722616E-013  1.6055872930E+032
  3.7389750417E+013  1.0188722616E-013  1.6191205748E+032
  3.7613976257E+013  1.0188722616E-013  1.6327582445E+032
  3.7839978328E+013  1.0188722616E-013  1.6465011072E+032
  3.8067771077E+013  1.0188722616E-013  1.6603499744E+032
  3.8297369078E+013  1.0188722616E-013  1.6743056636E+032
  3.8528787026E+013  1.0188722616E-013  1.6883689989E+032
  3.8762039745E+013  1.0188722616E-013  1.7025408106E+032
  3.8997142184E+013  1.0188722616E-013  1.7168219354E+032
  3.9234109421E+013  1.0188722616E-013  1.7312132165E+032
  3.9472956665E+013  1.0188722616E-013  1.7457155035E+032
  3.9713699252E+013  1.0188722616E-013  1.7603296527E+032
  3.9956352654E+013  1.0188722616E-013  1.7750565269E+032
  4.0200932475E+013  1.0188722616E-013  1.7898969957E+032
  4.0447454452E+013  1.0188722616E-013  1.8048519352E+032
  4.0695934459E+013  1.0188722616E-013  1.8199222284E+032
  4.0946388508E+013  1.0188722616E-013  1.8351087651E+032
  4.1198832747E+013  1.0188722616E-013  1.8504124419E+032
  4.1453283465E+013  1.0188722616E-013  1.8658341623E+032
  4.1709757092E+013  1.0188722616E-013  1.8813748369E+032
  4.1968270201E+013  1.0188722616E-013  1.8970353832E+032
  4.2228839507E+013  1.0188722616E-013  1.9128167258E+032
  4.2491481872E+013  1.0188722616E-013  1.9287197965E+032
  4.2756214303E+013  1.0188722616E-013  1.9447455343E+032
  4.3023053956E+013  1.0188722616E-013  1.9608948852E+032
  4.3292018134E+013  1.0188722616E-013  1.9771688029E+032
  4.3563124295E+013  1.0188722616E-013  1.9935682480E+032
  4.3836390044E+013  1.0188722616E-013  2.0100941889E+032
  4.4111833144E+013  1.0188722616E-013  2.0267476013E+032
  4.4389471511E+013  1.0188722616E-013  2.0435294685E+032
  4.4669323219E+013  1.0188722616E-013  2.0604407811E+032
  4.4951406497E+013  1.0188722616E-013  2.0774825378E+032
  4.5235739739E+013  1.0188722616E-013  2.0946557447E+032
  4.5522341495E+013  1.0188722616E-013  2.1119614157E+032
  4.5811230481E+013  1.0188722616E-013  2.1294005726E+032
  4.6102425577E+013  1.0188722616E-013  2.1469742449E+032
  4.6395945827E+013  1.0188722616E-013  2.1646834703E+032
  4.6691810447E+013  1.0188722616E-013  2.1825292944E+032
  4.6990038817E+013  1.0188722616E-013  2.2005127708E+032
  4.7290650492E+013  1.0188722616E-013  2.2186349612E+032
  4.7593665198E+013  1.0188722616E-013  2.2368969357E+032
  4.7899102836E+013  1.0188722616E-013  2.2552997724E+032
  4.8206983482E+013  1.0188722616E-013  2.2738445578E+032
  4.8517327392E+013  1.0188722616E-013  2.2925323869E+032
  4.8830154999E+013  1.0188722616E-013  2.3113643631E+032
  4.9145486919E+013  1.0188722616E-013  2.3303415981E+032
  4.9463343951E+013  1.0188722616E-013  2.3494652125E+032
  4.9783747078E+013  1.0188722616E-013  2.3687363353E+032
  5.0106717473E+013  1.0188722616E-013  2.3881561044E+032
  5.0432276493E+013  1.0188722616E-013  2.4077256662E+032
  5.0760445690E+013  1.0188722616E-013  2.4274461762E+032
  5.1091246806E+013  1.0188722616E-013  2.4473187987E+032
  5.1424701778E+013  1.0188722616E-013  2.4673447071E+032
  5.1760832740E+013  1.0188722616E-013  2.4875250837E+032
  5.2099662025E+013  1.0188722616E-013  2.5078611199E+032
  5.2441212164E+013  1.0188722616E-013  2.5283540165E+032
  5.2785505894E+013  1.0188722616E-013  2.5490049833E+032
  5.3132566154E+013  1.0188722616E-013  2.5698152397E+032
  5.3482416089E+013  1.0188722616E-013  2.5907860143E+032
  5.3835079056E+013  1.0188722616E-013  2.6119185452E+032
  5.4190578620E+013  1.0188722616E-013  2.6332140801E+032
  5.4548938560E+013  1.0188722616E-013  2.6546738764E+032
  5.4910182870E+013  1.0188722616E-013  2.6762992011E+032
  5.5274335763E+013  1.0188722616E-013  2.6980913309E+032
  5.5641421669E+013  1.0188722616E-013  2.7200515525E+032
  5.6011465241E+013  1.0188722616E-013  2.7421811625E+032
  5.6384491358E+013  1.0188722616E-013  2.7644814674E+032
  5.6760525123E+013  1.0188722616E-013  2.7869537839E+032
  5.7139591870E+013  1.0188722616E-013  2.8095994387E+032
  5.7521717162E+013  1.0188722616E-013  2.8324197689E+032
  5.7906926797E+013  1.0188722616E-013  2.8554161219E+032
  5.8295246811E+013  1.0188722616E-013  2.8785898553E+032
  5.8686703475E+013  1.0188722616E-013  2.9019423374E+032
  5.9081323303E+013  1.0188722616E-013  2.9254749470E+032
  5.9479133054E+013  1.0188722616E-013  2.9491890734E+032
  5.9880159731E+013  1.0188722616E-013  2.9730861167E+032
  6.0284430586E+013  1.0188722616E-013  2.9971674879E+032
  6.0691973124E+013  1.0188722616E-013  3.0214346088E+032
  6.1102815104E+013  1.0188722616E-013  3.0458889122E+032
  6.1516984539E+013  1.0188722616E-013  3.0705318417E+032
  6.1934509706E+013  1.0188722616E-013  3.0953648525E+032
  6.2355419140E+013  1.0188722616E-013  3.1203894107E+032
  6.2779741644E+013  1.0188722616E-013  3.1456069937E+032
  6.3207506289E+013  1.0188722616E-013  3.1710190905E+032
  6.3638742415E+013  1.0188722616E-013  3.1966272014E+032
  6.4073479637E+013  1.0188722616E-013  3.2224328384E+032
  6.4511747847E+013  1.0188722616E-013  3.2484375250E+032
  6.4953577216E+013  1.0188722616E-013  3.2746427966E+032
  6.5398998198E+013  1.0188722616E-013  3.3010502004E+032
  6.5848041534E+013  1.0188722616E-013  3.3276612955E+032
  6.6300738251E+013  1.0188722616E-013  3.3544776531E+032
  6.6757119672E+013  1.0188722616E-013  3.3815008565E+032
  6.7217217411E+013  1.0188722616E-013  3.4087325011E+032
  6.7681063386E+013  1.0188722616E-013  3.4361741948E+032
  6.8148689811E+013  1.0188722616E-013  3.4638275578E+032
  6.8620129209E+013  1.0188722616E-013  3.4916942226E+032
  6.9095414411E+013  1.0188722616E-013  3.5197758347E+032
  6.9574578558E+013  1.0188722616E-013  3.5480740520E+032
  7.0057655110E+013  1.0188722616E-013  3.5765905452E+032
  7.0544677841E+013  1.0188722616E-013  3.6053269981E+032
  7.1035680852E+013  1.0188722616E-013  3.6342851072E+032
  7.1530698569E+013  1.0188722616E-013  3.6634665823E+032
  7.2029765745E+013  1.0188722616E-013  3.6928731463E+032
  7.2532917470E+013  1.0188722616E-013  3.7225065354E+032
  7.3040189170E+013  1.0188722616E-013  3.7523684993E+032
  7.3551616611E+013  1.0188722616E-013  3.7824608009E+032
  7.4067235905E+013  1.0188722616E-013  3.8127852170E+032
  7.4587083513E+013  1.0188722616E-013  3.8433435380E+032
  7.5111196248E+013  1.0188722616E-013  3.8741375681E+032
  7.5639611279E+013  1.0188722616E-013  3.9051691253E+032
  7.6172366139E+013  1.0188722616E-013  3.9364400420E+032
  7.6709498723E+013  1.0188722616E-013  3.9679521643E+032
  7.7251047297E+013  1.0188722616E-013  3.9997073527E+032
  7.7797050498E+013  1.0188722616E-013  4.0317074822E+032
  7.8347547345E+013  1.0188722616E-013  4.0639544420E+032
  7.8902577236E+013  1.0188722616E-013  4.0964501361E+032
  7.9462179956E+013  1.0188722616E-013  4.1291964830E+032
  8.0026395681E+013  1.0188722616E-013  4.1621954162E+032
  8.0595264986E+013  1.0188722616E-013  4.1954488840E+032
  8.1168828841E+013  1.0188722616E-013  4.2289588496E+032
  8.1747128625E+013  1.0188722616E-013  4.2627272916E+032
  8.2330206126E+013  1.0188722616E-013  4.2967562036E+032
  8.2918103546E+013  1.0188722616E-013  4.3310475949E+032
  8.3510863506E+013  1.0188722616E-013  4.3656034900E+032
  8.4108529055E+013  1.0188722616E-013  4.4004259292E+032
  8.4711143668E+013  1.0188722616E-013  4.4355169683E+032
  8.5318751255E+013  1.0188722616E-013  4.4708786793E+032
  8.5931396169E+013  1.0188722616E-013  4.5065131500E+032
  8.6549123206E+013  1.0188722616E-013  4.5424224841E+032
  8.7171977613E+013  1.0188722616E-013  4.5786088020E+032
  8.7800005093E+013  1.0188722616E-013  4.6150742401E+032
