  0.0000000000E+000  0.0000000000E+000
  1.7022903710E+003  2.2467760604E+034
  3.4042480008E+003  2.2467760604E+034
  5.1053681142E+003  2.2467760604E+034
  6.8065868297E+003  2.2467760604E+034
  8.5078937876E+003  2.2467760604E+034
  1.0216292220E+004  2.2467760604E+034
  1.1917914388E+004  2.2467760604E+034
  1.3633288307E+004  2.2467760604E+034
  1.5339280223E+004  2.2467760604E+034
  1.7044359634E+004  2.2467760604E+034
  1.8747144616E+004  2.2467760604E+034
  2.0440007546E+004  2.2467760604E+034
  2.2165935009E+004  2.2467760604E+034
  2.3888562425E+004  2.2467560857E+034
  2.5588118977E+004  2.2467560857E+034
  2.7272762668E+004  2.2467560857E+034
  2.9031875365E+004  2.2467560857E+034
  3.0758881251E+004  2.2467560857E+034
  3.2407095267E+004  1.7897458123E+034
  3.4117095267E+004  1.7897458123E+034
  3.5827095267E+004  1.7897458123E+034
  3.7537095267E+004  1.7932639155E+034
  3.9247095267E+004  1.7932639155E+034
  4.0957095267E+004  1.7932639155E+034
  4.2667095267E+004  1.7932639155E+034
  4.4377095267E+004  1.7932639155E+034
  4.6087095267E+004  1.7932639155E+034
  4.7702095267E+004  1.7932639155E+034
  4.9412095267E+004  1.7932639155E+034
  5.1122095267E+004  1.7932639155E+034
  5.2832095267E+004  1.7897458123E+034
  5.4542095267E+004  1.7897458123E+034
  5.6252095267E+004  1.7897458123E+034
  5.7962095267E+004  1.7897458123E+034
  5.9672095267E+004  1.7897458123E+034
  6.1310059917E+004  1.7897458123E+034
  6.3085269316E+004  1.7897458123E+034
  6.4700269316E+004  1.7897458123E+034
  6.6410269316E+004  1.7897458123E+034
  6.8120269316E+004  1.7897458123E+034
  6.9830269316E+004  1.7897458123E+034
  7.1540269316E+004  1.7897458123E+034
  7.3250269316E+004  1.7897458123E+034
  7.4960269316E+004  1.7897458123E+034
  7.6670269316E+004  1.7897458123E+034
  7.8380269316E+004  1.7897458123E+034
  7.9995269316E+004  1.7932639155E+034
  8.1705269316E+004  1.7932639155E+034
  8.3415269316E+004  1.7932639155E+034
  8.5125269316E+004  1.7932639155E+034
  8.6835269316E+004  1.7932639155E+034
  8.8545269316E+004  1.7932639155E+034
  9.0255269316E+004  1.7932639155E+034
  9.1965269316E+004  1.7932639155E+034
  9.3649537811E+004  1.7932639155E+034
  9.5295159747E+004  1.7932639155E+034
  9.6971021164E+004  1.7932639155E+034
  9.8680491880E+004  1.7932639155E+034
  1.0034966678E+005  1.7932639155E+034
  1.0202795370E+005  1.7932639155E+034
  1.0373318072E+005  1.7932639155E+034
  1.0542104686E+005  1.7932639155E+034
  1.0711365644E+005  1.7967550898E+034
  1.0880794608E+005  1.7967550898E+034
  1.1050316525E+005  1.7967550898E+034
  1.1220175102E+005  1.8002195414E+034
  1.1390231605E+005  1.8002195414E+034
  1.1560195742E+005  1.8002195414E+034
  1.1730173326E+005  1.8002195414E+034
  1.1900286812E+005  1.8002195414E+034
  1.2070218408E+005  1.8002195414E+034
  1.2240202780E+005  1.8002195414E+034
  1.2410181377E+005  1.8002195414E+034
  1.2580230214E+005  1.8002195414E+034
  1.2750240922E+005  1.8002195414E+034
  1.2920223943E+005  1.8002195414E+034
  1.3090194306E+005  1.8002195414E+034
  1.3260251840E+005  1.8002195414E+034
  1.3430162948E+005  1.8002195414E+034
  1.3600199424E+005  1.8002195414E+034
  1.3770176087E+005  1.8002195414E+034
  1.3940250097E+005  1.7967550898E+034
  1.4110149811E+005  1.8002195414E+034
  1.4280194734E+005  1.8002195414E+034
  1.4450233577E+005  1.8002195414E+034
  1.4620171155E+005  1.8002195414E+034
  1.4790256929E+005  1.8002195414E+034
  1.4960181909E+005  1.8002195414E+034
  1.5130152938E+005  1.8002195414E+034
  1.5300166218E+005  1.8002195414E+034
  1.5470184716E+005  1.8002195414E+034
  1.5640141301E+005  1.8002195414E+034
  1.5810142545E+005  1.8002195414E+034
  1.5980208085E+005  1.8002195414E+034
  1.6150172668E+005  1.8002195414E+034
  1.6320166664E+005  1.8002195414E+034
  1.6490191095E+005  1.8002195414E+034
  1.6660184183E+005  1.7967550898E+034
  1.6830211475E+005  1.8002195414E+034
