                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      1.5000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72 
                                     278                  1.0695314204364957E+007                  1.4999937703009049E+001                  9.2225461489324734E-001                  3.4474767905929490E+001                 -7.7252974667296979E+000                                     1869                  1.1530406229110872E+000                  9.9994349836994645E-001                  2.9658152873432192E-001                  7.6195987095822981E-002                  7.8143110537887139E-008                  9.9994349836994645E-001                  2.9658152873432192E-001                  7.6195987095822981E-002                  7.8143110537887139E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8845056159585530E+032                  1.2349086674616177E+033                  5.6414599008031052E+033                  5.7197361972728057E+033                  6.5606556079802131E+033                  6.7027332192592221E+033                  3.0164067146086819E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5340160746002347E+000                  3.1957966873832424E+000                  3.9579596152874861E+000                  4.6517256400465481E+000                  3.5981681075292982E+000                  2.2623898517155318E+004                  4.3545674440290085E+000                  2.5042063434085349E+000                  6.0556612196536352E-001                  4.0324233600109158E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813156083155967E+000                  3.1014796480115687E+000                  1.9123118184653624E+001                  1.3408706218927864E+000                  5.0000000000000000E-001                  4.0686113119196490E+000                  1.1059956890175937E-099                  9.7788617474332151E-001                  1.4303142416419881E-003                  3.8112826667745925E-004                  3.4416106108119868E-003                  9.3604466091399656E-003                  7.4802331010601657E+000                  7.2178651944886907E+000                  0.0000000000000000E+000                  6.9999999999987883E-001                  2.9797635372673013E-005                  2.7997020236474868E-001                  1.0081585468366034E-003                  2.0994599496976444E-003                  4.0903242835137439E-003                 -1.0619469055080657E+000                  4.5340149735126092E+000                  3.1957966873832424E+000                  1.2068279130545020E-003                                        5                                        0 
                                     280                  1.0695330171338346E+007                  1.4999937391510921E+001                  8.9759672691933690E-001                  3.4474767896910663E+001                 -7.7042325540590681E+000                                     1868                  1.1538218058471466E+000                  9.9994058126166940E-001                  3.0112160686303940E-001                  7.6919988974168740E-002                  7.8143112203221676E-008                  9.9994058126166940E-001                  3.0112160686303940E-001                  7.6919988974168740E-002                  7.8143112203221676E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8849697187320089E+032                  1.2350476572800974E+033                  5.6420473834656582E+033                  5.7202587892709786E+033                  6.5605336986828221E+033                  6.7024403759029344E+033                  3.0164067146087223E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5337145210184353E+000                  3.1958165720987775E+000                  3.9577004229366008E+000                  4.6514439153893603E+000                  3.5969298227667785E+000                  2.3294736737178864E+004                  4.3672578066822183E+000                  2.5130280942601790E+000                  5.8792261124324297E-001                  3.8718864400425144E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813199540702115E+000                  3.1013984645862900E+000                  1.9123049884591641E+001                  1.3408728072045086E+000                  5.0000000000000011E-001                  4.0686314321750165E+000                  1.1052253357660368E-099                  9.7788058265018418E-001                  1.4325039224842603E-003                  3.8112978226922516E-004                  3.4416106108119881E-003                  9.3604466091399656E-003                  7.4802258284484786E+000                  7.2178655003822927E+000                  0.0000000000000000E+000                  6.9999999999987761E-001                  2.9797635373935366E-005                  2.7997020236474879E-001                  1.0081585468366039E-003                  2.0994599496976453E-003                  4.0903242835137457E-003                 -1.0619117859565885E+000                  4.5337134190768946E+000                  3.1958165720987775E+000                  1.4013004280228713E-003                                        5                                        0 
                                     282                  1.0695345791386109E+007                  1.4999937071615468E+001                  8.8953116458255133E-001                  3.4474767887648703E+001                 -7.6835916608258090E+000                                     1876                  1.1552931326086979E+000                  9.9993713451430644E-001                  3.0236057224341528E-001                  7.6919990614601419E-002                  7.8143113757533911E-008                  9.9993713451430644E-001                  3.0236057224341528E-001                  7.6919990614601419E-002                  7.8143113757533911E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8854166242782998E+032                  1.2351828522554595E+033                  5.6426287095903883E+033                  5.7207754544354027E+033                  6.5604164804469638E+033                  6.7021549130582495E+033                  3.0171793894738768E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5334130909659329E+000                  3.1958413892819189E+000                  3.9574432636463959E+000                  4.6511628776243086E+000                  3.5956975383806302E+000                  2.3990860564749481E+004                  4.3800458266180531E+000                  2.5218866730003917E+000                  5.7020544450085675E-001                  3.7171102669482816E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813243585551039E+000                  3.1013198714610910E+000                  1.9122984000766444E+001                  1.3408749944710336E+000                  5.0000000000000011E-001                  4.0686515705619275E+000                  1.1044387839589302E-099                  9.7787498525759076E-001                  1.4346964992064117E-003                  3.8113130220277089E-004                  3.4416106108119886E-003                  9.3604466091399691E-003                  7.4802202175229784E+000                  7.2178642790661662E+000                  0.0000000000000000E+000                  6.9999999999987617E-001                  2.9797635375229151E-005                  2.7997020236474873E-001                  1.0081585468366039E-003                  2.0994599496976457E-003                  4.0903242835137457E-003                 -1.0618735019170586E+000                  4.5334119881620927E+000                  3.1958413892819189E+000                  1.6013302751792401E-003                                        5                                        0 
                                     284                  1.0695361070838312E+007                  1.4999936742331959E+001                  8.8263801705106737E-001                  3.4474767878114925E+001                 -7.6610378709356493E+000                                     1878                  1.1564825056645953E+000                  9.9993229701002639E-001                  2.6976587256041562E-001                  7.6919992303173812E-002                  7.8143115311846145E-008                  9.9993229701002639E-001                  2.6976587256041562E-001                  7.6919992303173812E-002                  7.8143115311846145E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8858754745799145E+032                  1.2353171373888896E+033                  5.6431390675272067E+033                  5.7212859157919560E+033                  6.5603132556197924E+033                  6.7018896923260271E+033                  3.0171793894739203E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5331722173880662E+000                  3.1958719610835140E+000                  3.9571981224175583E+000                  4.6509306569789910E+000                  3.5944653680262237E+000                  2.4702332230758879E+004                  4.3927379584067552E+000                  2.5306970796035575E+000                  5.5258462176075129E-001                  3.5693129014358211E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813288465650267E+000                  3.1012437911525570E+000                  1.9122920509914344E+001                  1.3408771332997107E+000                  4.9999999999999994E-001                  4.0686712631058590E+000                  1.1036637277751195E-099                  9.7786951152060198E-001                  1.4368414666046118E-003                  3.8113279151534752E-004                  3.4416106108119873E-003                  9.3604466091399656E-003                  7.4802147203795233E+000                  7.2178630788951841E+000                  0.0000000000000000E+000                  6.9999999999987483E-001                  2.9797635376568852E-005                  2.7997020236474873E-001                  1.0081585468366037E-003                  2.0994599496976453E-003                  4.0903242835137457E-003                 -1.0618096909268593E+000                  4.5331711138102682E+000                  3.1958719610835140E+000                  1.5031432448160372E-003                                        5                                        0 
                                     286                  1.0695376199113782E+007                  1.4999936399799511E+001                  8.7786018935025822E-001                  3.4474767868197553E+001                 -7.6396275614711344E+000                                     1877                  1.1575230466221180E+000                  9.9992564183124233E-001                  2.6666746156337795E-001                  7.6919994059687746E-002                  7.8143117199225287E-008                  9.9992564183124233E-001                  2.6666746156337795E-001                  7.6919994059687746E-002                  7.8143117199225287E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8864111351915282E+032                  1.2354588442268299E+033                  5.6436526277204452E+033                  5.7217941479388229E+033                  6.5602365972885069E+033                  6.7016599178406616E+033                  3.0171793894739638E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5330142350912164E+000                  3.1959214205584563E+000                  3.9569763143177998E+000                  4.6507670323714532E+000                  3.5931367022478331E+000                  2.5461684518329006E+004                  4.4058871327353204E+000                  2.5399289983246200E+000                  5.3412077440125383E-001                  3.4207455794257169E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813338738701216E+000                  3.1011700383279956E+000                  1.9122859828168870E+001                  1.3408792502400728E+000                  5.0000000000000000E-001                  4.0686907542463624E+000                  1.1028968854945127E-099                  9.7786409350670200E-001                  1.4389654073744002E-003                  3.8113426855135182E-004                  3.4416106108119886E-003                  9.3604466091399639E-003                  7.4802092684340975E+000                  7.2178618854794632E+000                  0.0000000000000000E+000                  6.9999999999987339E-001                  2.9797635377963123E-005                  2.7997020236474879E-001                  1.0081585468366039E-003                  2.0994599496976453E-003                  4.0903242835137457E-003                 -1.0616655749424659E+000                  4.5330131307454939E+000                  3.1959214205584563E+000                  1.7112280753249411E-003                                        5                                        0 
                                     288                  1.0695391498868398E+007                  1.4999936034729865E+001                  8.8566838534255976E-001                  3.4474767857627661E+001                 -7.6165369315778237E+000                                     1879                  1.1584491895561795E+000                  9.9992156482064265E-001                  2.6520901798504010E-001                  7.6919995931772567E-002                  7.8143119308649034E-008                  9.9992156482064265E-001                  2.6520901798504010E-001                  7.6919995931772567E-002                  7.8143119308649034E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8870468130089692E+032                  1.2356123287003864E+033                  5.6441801885509866E+033                  5.7223104662849764E+033                  6.5601907250495121E+033                  6.7014727906678013E+033                  3.0171793894740149E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5329549961754037E+000                  3.1959932920282359E+000                  3.9567758950660123E+000                  4.6506838236698202E+000                  3.5917489022721503E+000                  2.6287573052831976E+004                  4.4197504925949085E+000                  2.5496362782057806E+000                  5.1470620406903966E-001                  3.2711932701430424E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813396263138500E+000                  3.1010971601776274E+000                  1.9122800871804678E+001                  1.3408813905779526E+000                  5.0000000000000000E-001                  4.0687104609402978E+000                  1.1021245648788680E-099                  9.7785861531398777E-001                  1.4411137545381849E-003                  3.8113576489383306E-004                  3.4416106108119890E-003                  9.3604466091399673E-003                  7.4802037426131402E+000                  7.2178606738471229E+000                  0.0000000000000000E+000                  6.9999999999987195E-001                  2.9797635379449046E-005                  2.7997020236474879E-001                  1.0081585468366041E-003                  2.0994599496976453E-003                  4.0903242835137457E-003                 -1.0614307818901760E+000                  4.5329538910817480E+000                  3.1959932920282359E+000                  1.7858632266400923E-003                                        5                                        0 
                                     290                  1.0695407101028519E+007                  1.4999935641580434E+001                  8.9452438289845615E-001                  3.4474767846244767E+001                 -7.5927578349566387E+000                                     1877                  1.1593010924069314E+000                  9.9991311392778603E-001                  2.6403079605011942E-001                  7.6919997947852314E-002                  7.8143121418072781E-008                  9.9991311392778603E-001                  2.6403079605011942E-001                  7.6919997947852314E-002                  7.8143121418072781E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8877430136009770E+032                  1.2357738589238362E+033                  5.6447278510476246E+033                  5.7228052552101004E+033                  6.5601643017854514E+033                  6.7013100233957166E+033                  3.0171793894740362E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5329611914018066E+000                  3.1960783788411926E+000                  3.9565841437408587E+000                  4.6506527423267432E+000                  3.5903122660518005E+000                  2.7144554784513799E+004                  4.4336827229040363E+000                  2.5594756658010440E+000                  4.9502741749562179E-001                  3.1262767262349982E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813458470619906E+000                  3.1010239087338323E+000                  1.9122742175639392E+001                  1.3408835726727222E+000                  5.0000000000000000E-001                  4.0687305522334354E+000                  1.1013388642599299E-099                  9.7785302993844425E-001                  1.4433049778203929E-003                  3.8113729350666047E-004                  3.4416106108119890E-003                  9.3604466091399691E-003                  7.4801980930841037E+000                  7.2178594336725093E+000                  0.0000000000000000E+000                  6.9999999999987050E-001                  2.9797635381058317E-005                  2.7997020236474884E-001                  1.0081585468366041E-003                  2.0994599496976453E-003                  4.0903242835137466E-003                 -1.0611426162537738E+000                  4.5329600855904228E+000                  3.1960783788411926E+000                  1.8076387384959463E-003                                        5                                        0 
                                     292                  1.0695422985902544E+007                  1.4999935218766677E+001                  9.0176617209678667E-001                  3.4474767834003003E+001                 -7.5689303248128352E+000                                     1868                  1.1600956594628407E+000                  9.9990900007169348E-001                  2.6295021784997591E-001                  7.6920000116052267E-002                  7.8143123860563435E-008                  9.9990900007169348E-001                  2.6295021784997591E-001                  7.6920000116052267E-002                  7.8143123860563435E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8884926049348352E+032                  1.2359425181462599E+033                  5.6452958805616883E+033                  5.7233112629319673E+033                  6.5601571776867468E+033                  6.7011698794536090E+033                  3.0171793894741241E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5330321412057248E+000                  3.1961752265871395E+000                  3.9563997742881321E+000                  4.6506729702219225E+000                  3.5888791397701727E+000                  2.8034355206069038E+004                  4.4476905717180326E+000                  2.5693458427712965E+000                  4.7528705131335192E-001                  2.9873564898909013E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813524862526776E+000                  3.1009502907367668E+000                  1.9122683682068107E+001                  1.3408857937916525E+000                  5.0000000000000000E-001                  4.0687510029719967E+000                  1.1005396917251720E-099                  9.7784734435838294E-001                  1.4455363850359073E-003                  3.8113885263711217E-004                  3.4416106108119873E-003                  9.3604466091399621E-003                  7.4801923247512763E+000                  7.2178581666329356E+000                  0.0000000000000000E+000                  6.9999999999986851E-001                  2.9797635382816056E-005                  2.7997020236474879E-001                  1.0081585468366037E-003                  2.0994599496976449E-003                  4.0903242835137466E-003                 -1.0608022135022159E+000                  4.5330310347080394E+000                  3.1961752265871395E+000                  1.8311891991666521E-003                                        5                                        0 
                                     294                  1.0695439259559361E+007                  1.4999934761091353E+001                  9.1310891014169571E-001                  3.4474767820751886E+001                 -7.5450182671940462E+000                                     1875                  1.1608457534410637E+000                  9.9990241034110727E-001                  2.6204449496386778E-001                  7.6920002463021886E-002                  7.8143126192031787E-008                  9.9990241034110727E-001                  2.6204449496386778E-001                  7.6920002463021886E-002                  7.8143126192031787E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8892872369403160E+032                  1.2361179215926824E+033                  5.6458596517647980E+033                  5.7238342694017582E+033                  6.5601673016117638E+033                  6.7010493048348893E+033                  3.0171793894741898E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5331619861685688E+000                  3.1962816030574528E+000                  3.9562183030872475E+000                  4.6507390687164252E+000                  3.5874683389166635E+000                  2.8960288187774484E+004                  4.4618028792701878E+000                  2.5792235982543934E+000                  4.5553152709604305E-001                  2.8545097260344883E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813594981362154E+000                  3.1008756380998044E+000                  1.9122624724462113E+001                  1.3408880687783009E+000                  5.0000000000000000E-001                  4.0687719498352681E+000                  1.0997225644335992E-099                  9.7784152055724038E-001                  1.4478229523195109E-003                  3.8114045290385285E-004                  3.4416106108119890E-003                  9.3604466091399673E-003                  7.4801863966006605E+000                  7.2178568643857117E+000                  0.0000000000000000E+000                  6.9999999999986662E-001                  2.9797635384746851E-005                  2.7997020236474890E-001                  1.0081585468366037E-003                  2.0994599496976466E-003                  4.0903242835137466E-003                 -1.0604157455206105E+000                  4.5331608790168634E+000                  3.1962816030574528E+000                  1.8294034442159076E-003                                        5                                        0 
                                     296                  1.0695455938117620E+007                  1.4999934265381528E+001                  9.2443096837745509E-001                  3.4474767806399555E+001                 -7.5210328981452417E+000                                     1881                  1.1615650334871359E+000                  9.9989275708428504E-001                  2.6128655422891117E-001                  7.6920005005032932E-002                  7.8143128523500138E-008                  9.9989275708428504E-001                  2.6128655422891117E-001                  7.6920005005032932E-002                  7.8143128523500138E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8901441609188094E+032                  1.2363020639148371E+033                  5.6463994493319155E+033                  5.7243746076203934E+033                  6.5602014099736828E+033                  6.7009570925510359E+033                  3.0171793894741152E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5333712773894392E+000                  3.1964012634115320E+000                  3.9560436057795263E+000                  4.6508676507812696E+000                  3.5860472729288944E+000                  2.9922261085346279E+004                  4.4759944080355503E+000                  2.5891614946126129E+000                  4.3565572002727210E-001                  2.7268152867723936E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813670033518431E+000                  3.1008001135120278E+000                  1.9122565605719938E+001                  1.3408903999026234E+000                  5.0000000000000000E-001                  4.0687934137342880E+000                  1.0988861318059845E-099                  9.7783555270019984E-001                  1.4501670364220922E-003                  3.8114209613858771E-004                  3.4416106108119890E-003                  9.3604466091399673E-003                  7.4801802998170341E+000                  7.2178555258550592E+000                  0.0000000000000000E+000                  6.9999999999986451E-001                  2.9797635386836423E-005                  2.7997020236474895E-001                  1.0081585468366041E-003                  2.0994599496976462E-003                  4.0903242835137474E-003                 -1.0599621649364463E+000                  4.5333701696147886E+000                  3.1964012634115320E+000                  1.8399721138056735E-003                                        5                                        0 
                                     298                  1.0695473190133790E+007                  1.4999933723293729E+001                  9.3990524346118476E-001                  3.4474767790704441E+001                 -7.4968637767632300E+000                                     1874                  1.1622641997929997E+000                  9.9988820529238920E-001                  2.6077067085368821E-001                  7.6920007784871181E-002                  7.8143131410080002E-008                  9.9988820529238920E-001                  2.6077067085368821E-001                  7.6920007784871181E-002                  7.8143131410080002E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8910495202505370E+032                  1.2364942600197763E+033                  5.6469692048502638E+033                  5.7249390079561891E+033                  6.5602560047184370E+033                  6.7008879590532555E+033                  3.0171793894741361E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5336501018208484E+000                  3.1965305818712482E+000                  3.9558684503184010E+000                  4.6510495959027507E+000                  3.5845926008876616E+000                  3.0909364778667987E+004                  4.4900900799272963E+000                  2.5991186746409514E+000                  4.1574134427547654E-001                  2.6046018474917556E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813749261032829E+000                  3.1007226655472913E+000                  1.9122505271639348E+001                  1.3408928107243456E+000                  5.0000000000000000E-001                  4.0688156116092742E+000                  1.0980228929099678E-099                  9.7782938044097456E-001                  1.4525924273095466E-003                  3.8114379925974971E-004                  3.4416106108119894E-003                  9.3604466091399691E-003                  7.4801739692743467E+000                  7.2178541377299705E+000                  0.0000000000000000E+000                  6.9999999999986207E-001                  2.9797635389129972E-005                  2.7997020236474895E-001                  1.0081585468366041E-003                  2.0994599496976466E-003                  4.0903242835137483E-003                 -1.0594534495718071E+000                  4.5336489934596482E+000                  3.1965305818712482E+000                  1.8151434573039306E-003                                        5                                        0 
                                     300                  1.0695491108624008E+007                  1.4999933128124770E+001                  9.5656523020911555E-001                  3.4474767773472458E+001                 -7.4727065142109081E+000                                     1878                  1.1629536418125546E+000                  9.9987889541371333E-001                  2.6026027845703448E-001                  7.6920010836911801E-002                  7.8143134296659866E-008                  9.9987889541371333E-001                  2.6026027845703448E-001                  7.6920010836911801E-002                  7.8143134296659866E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8920112879886735E+032                  1.2366958532132141E+033                  5.6475734798926349E+033                  5.7255200747318655E+033                  6.5603350696999648E+033                  6.7008467254497789E+033                  3.0171793894741574E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5340107560027221E+000                  3.1966710538568543E+000                  3.9556927218884903E+000                  4.6512943553765993E+000                  3.5831678344482412E+000                  3.1940755543377145E+004                  4.5043451849533289E+000                  2.6090957600328086E+000                  3.9578715625977928E-001                  2.4876378509992962E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813833330064512E+000                  3.1006429515730178E+000                  1.9122443495830836E+001                  1.3408953142227100E+000                  5.0000000000000000E-001                  4.0688386629853071E+000                  1.0971278554666323E-099                  9.7782297050852895E-001                  1.4551123121210713E-003                  3.8114557184284120E-004                  3.4416106108119890E-003                  9.3604466091399725E-003                  7.4801673668468212E+000                  7.2178526928382203E+000                  0.0000000000000000E+000                  6.9999999999985962E-001                  2.9797635391610555E-005                  2.7997020236474895E-001                  1.0081585468366041E-003                  2.0994599496976466E-003                  4.0903242835137492E-003                 -1.0588765736853107E+000                  4.5340096470895661E+000                  3.1966710538568543E+000                  1.7932654882261232E-003                                        5                                        0 
                                     302                  1.0695509776217770E+007                  1.4999932472568878E+001                  9.7467873569058117E-001                  3.4474767754492085E+001                 -7.4485802628619577E+000                                     1866                  1.1636393839482313E+000                  9.9986859216305912E-001                  2.5984958279335946E-001                  7.6920014198619491E-002                  7.8143137627328940E-008                  9.9986859216305912E-001                  2.5984958279335946E-001                  7.6920014198619491E-002                  7.8143137627328940E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8930097396997219E+032                  1.2369050301413993E+033                  5.6482173688963973E+033                  5.7260906022616349E+033                  6.5604365883687871E+033                  6.7008308164432414E+033                  3.0171793894741126E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5344456268497053E+000                  3.1968181975586996E+000                  3.9555097835299629E+000                  4.6515946725075246E+000                  3.5817249324264768E+000                  3.2992935601310208E+004                  4.5184209593382976E+000                  2.6190194512688216E+000                  3.7593975480738151E-001                  2.3765105949629768E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1813921012105411E+000                  3.1005603154930337E+000                  1.9122379523535088E+001                  1.3408979218960657E+000                  5.0000000000000000E-001                  4.0688626737560334E+000                  1.0961968967388460E-099                  9.7781629341320653E-001                  1.4577384196621573E-003                  3.8114742251661162E-004                  3.4416106108119886E-003                  9.3604466091399691E-003                  7.4801604573843425E+000                  7.2178511848429308E+000                  0.0000000000000000E+000                  6.9999999999985674E-001                  2.9797635394431625E-005                  2.7997020236474895E-001                  1.0081585468366043E-003                  2.0994599496976470E-003                  4.0903242835137492E-003                 -1.0582404020200600E+000                  4.5344445174224344E+000                  3.1968181975586996E+000                  1.7510066663925065E-003                                        5                                        0 
                                     304                  1.0695529357069125E+007                  1.4999931745904204E+001                  9.9598052816147176E-001                  3.4474767733452893E+001                 -7.4246318599065679E+000                                     1864                  1.1643277941686068E+000                  9.9985971884924718E-001                  2.5944545513134271E-001                  7.6920017924974271E-002                  7.8143141291064921E-008                  9.9985971884924718E-001                  2.5944545513134271E-001                  7.6920017924974271E-002                  7.8143141291064921E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8940532713639707E+032                  1.2371235323550005E+033                  5.6488847244827936E+033                  5.7266960441399484E+033                  6.5605626214854629E+033                  6.7008420718399052E+033                  3.0171793894740833E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5349632225991945E+000                  3.1969734160635119E+000                  3.9553180511332826E+000                  4.6519568341068807E+000                  3.5802728941442976E+000                  3.4064937556172292E+004                  4.5323075971786988E+000                  2.6288668467533802E+000                  3.5624494279907182E-001                  2.2711454204652646E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1814013094012079E+000                  3.1004740811005997E+000                  1.9122312840165243E+001                  1.3409006566144928E+000                  5.0000000000000011E-001                  4.0688878545284783E+000                  1.0952224429018490E-099                  9.7780929053373489E-001                  1.4604939736778289E-003                  3.8114936811491941E-004                  3.4416106108119877E-003                  9.3604466091399708E-003                  7.4801531748328056E+000                  7.2178496010466366E+000                  0.0000000000000000E+000                  6.9999999999985341E-001                  2.9797635397899697E-005                  2.7997020236474890E-001                  1.0081585468366039E-003                  2.0994599496976470E-003                  4.0903242835137483E-003                 -1.0575379602949728E+000                  4.5349621126996240E+000                  3.1969734160635119E+000                  1.6956079376739101E-003                                        5                                        0 
                                     306                  1.0695550026139680E+007                  1.4999930935754312E+001                  1.0206947814489555E+000                  3.4474767709996541E+001                 -7.4009156667693299E+000                                     1861                  1.1648615528423418E+000                  9.9985036760878176E-001                  2.5920038732998474E-001                  7.7644022687054837E-002                  7.8143145620934717E-008                  9.9985036760878176E-001                  2.5920038732998474E-001                  7.7644022687054837E-002                  7.8143145620934717E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8952173615532315E+032                  1.2373589007820435E+033                  5.6495336048027098E+033                  5.7273433784318497E+033                  6.5607164066348694E+033                  6.7008841165871782E+033                  3.0171793894741068E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5355719668827383E+000                  3.1971343060958999E+000                  3.9551437023433560E+000                  4.6523925231405681E+000                  3.5788681745890285E+000                  3.5171502538149056E+004                  4.5461909219162697E+000                  2.6386179482327035E+000                  3.3674271638407577E-001                  2.1714144140283431E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1814108997337591E+000                  3.1003832202171875E+000                  1.9122242488365632E+001                  1.3409033623936708E+000                  4.9999999999999994E-001                  4.0689127690394216E+000                  1.0942543883527136E-099                  9.7780236108495167E-001                  1.4632224608361968E-003                  3.8115129998488268E-004                  3.4416106108119877E-003                  9.3604466091399691E-003                  7.4801454477081659E+000                  7.2178479277938044E+000                  0.0000000000000000E+000                  6.9999999999984930E-001                  2.9797635402010215E-005                  2.7997020236474895E-001                  1.0081585468366043E-003                  2.0994599496976475E-003                  4.0903242835137492E-003                 -1.0567607216729413E+000                  4.5355708565524724E+000                  3.1971343060958999E+000                  1.6185094194035702E-003                                        5                                        0 
