                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      2.0000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72 
                                     408                  8.4170157890392113E+006                  1.9995021471191279E+001                  2.2499026451409789E+000                  3.4599600325387058E+001                 -7.0390983010165264E+000                                     2371                  3.6414318704228923E+000                  1.8211692677006108E-001                  7.8150541149568653E-008                  4.2791335657421181E-001                  3.5097158078483082E-001                  1.8211692677006108E-001                  7.8150541149568653E-008                  4.2791335657421181E-001                  3.5097158078483082E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9569535666495374E+033                  5.6198247785662849E+033                  7.2435363149523265E+033                  7.2435363149523265E+033                  7.2857266638499583E+033                  7.8582711476135117E+033                  6.1952949123713630E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6421889775242473E+000                  3.1035902046920487E+000                  4.8911210064893060E+000                  5.0897881121696225E+000                  3.7466239890612298E+000                  1.2268048181733803E+005                  5.0887754729690737E+000                  2.5743985948147032E+000                  5.9001403861059265E-001                  3.8905772111899859E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4158714545959032E+000                  3.3239129353941004E+000                  1.9576400441679315E+001                  1.7524651915474101E+000                  4.9999999999999994E-001                  1.4159343508111553E+001                  0.0000000000000000E+000                  1.2522846869253408E-002                  2.9345535437747666E-001                  6.6981820507117029E-001                  3.4416106108119890E-003                  9.3604466091399691E-003                  8.6871714768239343E+000                  7.3863157815166263E+000                  0.0000000000000000E+000                  6.9999999999820217E-001                  2.9797637049279237E-005                  2.7997020236474884E-001                  1.0081585468366034E-003                  2.0994599496976470E-003                  4.0903242835137457E-003                 -6.8195042308551820E-002                  4.6421805168588133E+000                  3.1035902046920487E+000                  5.6322584699596093E-005                                        1                                        0 
                                     410                  8.4173545585584529E+006                  1.9994990148076027E+001                  2.2225162607878768E+000                  3.4599599645044364E+001                 -7.0323488329700421E+000                                     2370                  3.6414319011715102E+000                  1.8211721361806998E-001                  7.8150663607168269E-008                  4.2630812021549913E-001                  3.5147051600539087E-001                  1.8211721361806998E-001                  7.8150663607168269E-008                  4.2630812021549913E-001                  3.5147051600539087E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9579872691499381E+033                  5.6209219380305438E+033                  7.2435363754997806E+033                  7.2435363754997806E+033                  7.2963315171319173E+033                  7.8677547104032586E+033                  6.1952949123714678E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6409353475098198E+000                  3.0874910364799666E+000                  4.8911945749724657E+000                  5.0892245386453601E+000                  3.7427731980761498E+000                  1.2247796389067614E+005                  5.0880579579123300E+000                  2.5817414192564914E+000                  5.7532770938432287E-001                  3.7612111023038572E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4164405626292229E+000                  3.3256167983015139E+000                  1.9578640853190045E+001                  1.7526674483801252E+000                  5.0000000000000011E-001                  1.4172557852989765E+001                  0.0000000000000000E+000                  1.2255473213901214E-002                  2.9270312654823777E-001                  6.7083462913557534E-001                  3.4416106108119894E-003                  9.3604466091399673E-003                  8.6869997419579335E+000                  7.3854825820982599E+000                  0.0000000000000000E+000                  6.9999999999791462E-001                  2.9797637336832167E-005                  2.7997020236474895E-001                  1.0081585468366039E-003                  2.0994599496976470E-003                  4.0903242835137492E-003                 -7.0378234827520550E-002                  4.6409269049343758E+000                  3.0874910364799666E+000                  5.8773797128237327E-005                                        1                                        0 
                                     412                  8.4176806844056677E+006                  1.9994959531238987E+001                  2.2093462974361602E+000                  3.4599598980041108E+001                 -7.0257714836039229E+000                                     2369                  3.6414319319212121E+000                  1.8211749403407007E-001                  7.8150783400232626E-008                  4.2630877299032377E-001                  3.5195754441742028E-001                  1.8211749403407007E-001                  7.8150783400232626E-008                  4.2630877299032377E-001                  3.5195754441742028E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9589731244977508E+033                  5.6219754090908850E+033                  7.2435364361308111E+033                  7.2435364361308111E+033                  7.3059206932611775E+033                  7.8769329188787879E+033                  6.1952949123714571E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6396715995093576E+000                  3.0716421852160720E+000                  4.8912496524255191E+000                  5.0886545547752897E+000                  3.7389450738997758E+000                  1.2227200365604187E+005                  5.0873270289941068E+000                  2.5890322031501287E+000                  5.6074547659379204E-001                  3.6370182191019742E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4169976185494626E+000                  3.3272853943756706E+000                  1.9580835014565139E+001                  1.7528620103912582E+000                  5.0000000000000000E-001                  1.4185289871187443E+001                  0.0000000000000000E+000                  1.1998465058886744E-002                  2.9197853740474616E-001                  6.7181306376633310E-001                  3.4416106108119890E-003                  9.3604466091399673E-003                  8.6868345106804803E+000                  7.3846813041344310E+000                  0.0000000000000000E+000                  6.9999999999778206E-001                  2.9797637469293233E-005                  2.7997020236474879E-001                  1.0081585468366034E-003                  2.0994599496976475E-003                  4.0903242835137466E-003                 -7.2539139626541044E-002                  4.6396631743565830E+000                  3.0716421852160720E+000                  6.1295543872711653E-005                                        1                                        0 
                                     414                  8.4179990965038445E+006                  1.9994929183256964E+001                  2.1994150202213594E+000                  3.4599598320876424E+001                 -7.0192051770840340E+000                                     2371                  3.6414319626645724E+000                  1.8211777200214407E-001                  7.8150902083073959E-008                  4.2470350843289584E-001                  3.5243337930207119E-001                  1.8211777200214407E-001                  7.8150902083073959E-008                  4.2470350843289584E-001                  3.5243337930207119E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9599258917429340E+033                  5.6230008494019803E+033                  7.2435364968241697E+033                  7.2435364968241697E+033                  7.3156033594947971E+033                  7.8860220308656777E+033                  6.1970455050764031E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6384166051114990E+000                  3.0558230806563942E+000                  4.8912875623684711E+000                  5.0880831773948234E+000                  3.7350773564121198E+000                  1.2205856320694783E+005                  5.0865682534219276E+000                  2.5963882503393498E+000                  5.4603272305066775E-001                  3.5158693076476859E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4175505207456141E+000                  3.3289423393318334E+000                  1.9583013972433100E+001                  1.7530518276635800E+000                  5.0000000000000000E-001                  1.4197730730927475E+001                  0.0000000000000000E+000                  1.1747905978944878E-002                  2.9127070711681974E-001                  6.7276826199929762E-001                  3.4416106108119886E-003                  9.3604466091399673E-003                  8.6866732753793769E+000                  7.3838997571150982E+000                  0.0000000000000000E+000                  6.9999999999759732E-001                  2.9797637654127274E-005                  2.7997020236474879E-001                  1.0081585468366037E-003                  2.0994599496976470E-003                  4.0903242835137457E-003                 -7.4706550514844164E-002                  4.6384081976408584E+000                  3.0558230806563942E+000                  6.4437775959291348E-005                                        1                                        0 
                                     416                  8.4183063257068768E+006                  1.9994899453888053E+001                  2.1814688069551433E+000                  3.4599597675147187E+001                 -7.0126191183242117E+000                                     2375                  3.6414319934015285E+000                  1.8211804433659462E-001                  7.8151018101380032E-008                  4.2470413990230826E-001                  3.5291769787170602E-001                  1.8211804433659462E-001                  7.8151018101380032E-008                  4.2470413990230826E-001                  3.5291769787170602E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9608332266120633E+033                  5.6239854560861034E+033                  7.2435365575880410E+033                  7.2435365575880410E+033                  7.3250073102499734E+033                  7.8950115029524742E+033                  6.1970455050764057E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6371582010422694E+000                  3.0402223451756760E+000                  4.8913072988886661E+000                  5.0875068775777024E+000                  3.7312284391698407E+000                  1.2184174606478267E+005                  5.0857961140711456E+000                  2.6037000151485179E+000                  5.3140854770308976E-001                  3.3994491378990372E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4180927120604423E+000                  3.3305679721719406E+000                  1.9585151843781517E+001                  1.7532348403645606E+000                  5.0000000000000000E-001                  1.4209743733310781E+001                  0.0000000000000000E+000                  1.1506496820285607E-002                  2.9058741797983889E-001                  6.7368978036670890E-001                  3.4416106108119890E-003                  9.3604466091399656E-003                  8.6865177808853513E+000                  7.3831463817218603E+000                  0.0000000000000000E+000                  6.9999999999741402E-001                  2.9797637837254106E-005                  2.7997020236474884E-001                  1.0081585468366034E-003                  2.0994599496976475E-003                  4.0903242835137466E-003                 -7.6861621302559066E-002                  4.6371498109123861E+000                  3.0402223451756760E+000                  6.7485786581656182E-005                                        1                                        0 
                                     418                  8.4185995418393090E+006                  1.9994870652092054E+001                  2.1614570985971877E+000                  3.4599597049564139E+001                 -7.0061447929319689E+000                                     2376                  3.6414320241379379E+000                  1.8211830822328623E-001                  7.8151130900039334E-008                  4.2340517340721506E-001                  3.5338867864658158E-001                  1.8211830822328623E-001                  7.8151130900039334E-008                  4.2340517340721506E-001                  3.5338867864658158E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9616879329920759E+033                  5.6249207742550769E+033                  7.2435366184270701E+033                  7.2435366184270701E+033                  7.3340912767036035E+033                  7.9035658238141735E+033                  6.1970455050764430E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6359162847889310E+000                  3.0250127663631128E+000                  4.8913101667337697E+000                  5.0869346153426527E+000                  3.7274341086819280E+000                  1.2162194944068283E+005                  5.0850119603046249E+000                  2.6108965992410829E+000                  5.1701475393491503E-001                  3.2886280287603333E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4186184611900590E+000                  3.3321450281755300E+000                  1.9587225926040638E+001                  1.7534093752574456E+000                  5.0000000000000011E-001                  1.4221216861655170E+001                  1.6789419466595734E-036                  1.1276422520190846E-002                  2.8993503646353902E-001                  6.7456910502426204E-001                  3.4416106108119877E-003                  9.3604466091399639E-003                  8.6863694475107387E+000                  7.3824280248191689E+000                  0.0000000000000000E+000                  6.9999999999724216E-001                  2.9797638009254555E-005                  2.7997020236474884E-001                  1.0081585468366032E-003                  2.0994599496976466E-003                  4.0903242835137466E-003                 -7.8975218077583953E-002                  4.6359079114823061E+000                  3.0250127663631128E+000                  7.0647633148554449E-005                                        1                                        0 
                                     420                  8.4188778998445794E+006                  1.9994842905753753E+001                  2.1369091320166347E+000                  3.4599596446905075E+001                 -6.9998038127886355E+000                                     2382                  3.6414320548746901E+000                  1.8211856249733904E-001                  7.8151239479851142E-008                  4.2210618088839902E-001                  3.5384873367402814E-001                  1.8211856249733904E-001                  7.8151239479851142E-008                  4.2210618088839902E-001                  3.5384873367402814E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9624877372783676E+033                  5.6258038487848854E+033                  7.2435366793394353E+033                  7.2435366793394353E+033                  7.3429352299791705E+033                  7.9120045081736326E+033                  6.1970455050765043E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6346908107575358E+000                  3.0102732454509828E+000                  4.8912973372671731E+000                  5.0863672188862799E+000                  3.7237266701404677E+000                  1.2140238094801235E+005                  5.0842272042222998E+000                  2.6179190982828411E+000                  5.0296915319233715E-001                  3.1839713644884666E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4191253090804530E+000                  3.3336660654150987E+000                  1.9589226412180995E+001                  1.7535749441879709E+000                  4.9999999999999994E-001                  1.4232115629715670E+001                  0.0000000000000000E+000                  1.1058303070576928E-002                  2.8931551014880780E-001                  6.7540368764408798E-001                  3.4416106108119877E-003                  9.3604466091399639E-003                  8.6862286922028673E+000                  7.3817466573064578E+000                  0.0000000000000000E+000                  6.9999999999701246E-001                  2.9797638238730539E-005                  2.7997020236474884E-001                  1.0081585468366032E-003                  2.0994599496976470E-003                  4.0903242835137466E-003                 -8.1041669877432346E-002                  4.6346824536496403E+000                  3.0102732454509828E+000                  7.3765628603678071E-005                                        1                                        0 
                                     422                  8.4191429606461581E+006                  1.9994816104743197E+001                  2.1185989376865280E+000                  3.4599595864778031E+001                 -6.9936563098501585E+000                                     2387                  3.6414320856152425E+000                  1.8211880816176618E-001                  7.8151344173882364E-008                  4.2210674667866233E-001                  3.5429356345135948E-001                  1.8211880816176618E-001                  7.8151344173882364E-008                  4.2210674667866233E-001                  3.5429356345135948E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9632393510473309E+033                  5.6266409022664694E+033                  7.2435367403158200E+033                  7.2435367403158200E+033                  7.3513335022864064E+033                  7.9199435616509121E+033                  6.1970455050765567E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6334868087183354E+000                  2.9959568015865510E+000                  4.8912710591651143E+000                  5.0858069316414642E+000                  3.7200953248638653E+000                  1.2118256873101725E+005                  5.0834401540846113E+000                  2.6247882637672020E+000                  4.8923024009657168E-001                  3.0848229277198418E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4196152352824178E+000                  3.3351369351833440E+000                  1.9591160998434177E+001                  1.7537324899074533E+000                  5.0000000000000000E-001                  1.4242499867306135E+001                  0.0000000000000000E+000                  1.0850875137416388E-002                  2.8872542135369028E-001                  6.7619820198702929E-001                  3.4416106108119890E-003                  9.3604466091399656E-003                  8.6860947160107962E+000                  7.3810983693398446E+000                  0.0000000000000000E+000                  6.9999999999677986E-001                  2.9797638471538432E-005                  2.7997020236474890E-001                  1.0081585468366032E-003                  2.0994599496976475E-003                  4.0903242835137466E-003                 -8.3060018661449408E-002                  4.6334784672663432E+000                  2.9959568015865510E+000                  7.6929257891446637E-005                                        1                                        0 
                                     424                  8.4193981286656093E+006                  1.9994789941259697E+001                  2.1009188883552206E+000                  3.4599595296497540E+001                 -6.9876038296728638E+000                                     2386                  3.6414321163545305E+000                  1.8211904802004297E-001                  7.8151445981333723E-008                  4.1924758389444161E-001                  3.5473098476769760E-001                  1.8211904802004297E-001                  7.8151445981333723E-008                  4.1924758389444161E-001                  3.5473098476769760E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9639532180532995E+033                  5.6274429413408588E+033                  7.2435368013425274E+033                  7.2435368013425274E+033                  7.3597089501214723E+033                  7.9279043523644486E+033                  6.1970455050765239E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6322880263794524E+000                  2.9819070437558746E+000                  4.8912323084340574E+000                  5.0852469057725651E+000                  3.7165004985424441E+000                  1.2096008710311160E+005                  5.0826420908918122E+000                  2.6315788848136448E+000                  4.7564842972319338E-001                  2.9898433172937335E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4200938293316039E+000                  3.3365743677908917E+000                  1.9593051677085906E+001                  1.7538840469026360E+000                  5.0000000000000000E-001                  1.4252501918953582E+001                  0.0000000000000000E+000                  1.0651443438132452E-002                  2.8815723500593476E-001                  6.7696284741773649E-001                  3.4416106108119886E-003                  9.3604466091399656E-003                  8.6859657927699647E+000                  7.3804747648630391E+000                  0.0000000000000000E+000                  6.9999999999658968E-001                  2.9797638661617630E-005                  2.7997020236474890E-001                  1.0081585468366037E-003                  2.0994599496976470E-003                  4.0903242835137466E-003                 -8.5054721317475324E-002                  4.6322797002007707E+000                  2.9819070437558746E+000                  8.0051953900494899E-005                                        1                                        0 
                                     426                  8.4196440210167393E+006                  1.9994764379901817E+001                  2.0867480808921477E+000                  3.4599594741294723E+001                 -6.9816711931912794E+000                                     2380                  3.6414321470940116E+000                  1.8211928239458197E-001                  7.8151546123450544E-008                  4.1924811986162469E-001                  3.5514908568826598E-001                  1.8211928239458197E-001                  7.8151546123450544E-008                  4.1924811986162469E-001                  3.5514908568826598E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9646314481411724E+033                  5.6282119915002733E+033                  7.2435368624155097E+033                  7.2435368624155097E+033                  7.3677037585685135E+033                  7.9354953418764047E+033                  6.1970455050764555E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6310958419230186E+000                  2.9681113407359163E+000                  4.8911818394382074E+000                  5.0846876726804302E+000                  3.7129232824722349E+000                  1.2073159547729451E+005                  5.0818209399050911E+000                  2.6383227414607013E+000                  4.6216016122625925E-001                  2.8984122811745512E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4205616908289223E+000                  3.3379801192124399E+000                  1.9594900751082562E+001                  1.7540299905781227E+000                  5.0000000000000000E-001                  1.4262145167215769E+001                  0.0000000000000000E+000                  1.0459500617001868E-002                  2.8760961268604018E-001                  6.7769946858859298E-001                  3.4416106108119894E-003                  9.3604466091399725E-003                  8.6858416042988420E+000                  7.3798742800949846E+000                  0.0000000000000000E+000                  6.9999999999634510E-001                  2.9797638906441014E-005                  2.7997020236474884E-001                  1.0081585468366034E-003                  2.0994599496976470E-003                  4.0903242835137474E-003                 -8.7026582517976570E-002                  4.6310875306788262E+000                  2.9681113407359163E+000                  8.4022431619584694E-005                                        1                                        0 
                                     428                  8.4198827067724355E+006                  1.9994739227611621E+001                  2.0727467766786556E+000                  3.4599594194976319E+001                 -6.9757629464450224E+000                                     2378                  3.6414321778301924E+000                  1.8211951304378116E-001                  7.8151644267165921E-008                  4.1924864725286393E-001                  3.5557076074604593E-001                  1.8211951304378116E-001                  7.8151644267165921E-008                  4.1924864725286393E-001                  3.5557076074604593E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9652803441097285E+033                  5.6289547851436720E+033                  7.2435369235265994E+033                  7.2435369235265994E+033                  7.3757607823996263E+033                  7.9431101142746556E+033                  6.1989211401174309E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6298984304926130E+000                  2.9544714804089374E+000                  4.8911201189250519E+000                  5.0841243354423913E+000                  3.7093484598125439E+000                  1.2049700333706941E+005                  5.0809762464929822E+000                  2.6450500400740289E+000                  4.4870501768120302E-001                  2.8099915742802168E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4210223083292473E+000                  3.3393646386288602E+000                  1.9596721957598717E+001                  1.7541715560291391E+000                  5.0000000000000000E-001                  1.4271510063636665E+001                  0.0000000000000000E+000                  1.0273411294240998E-002                  2.8707797647590105E-001                  6.7841425886019813E-001                  3.4416106108119886E-003                  9.3604466091399656E-003                  8.6857211014980535E+000                  7.3792918157369574E+000                  0.0000000000000000E+000                  6.9999999999613360E-001                  2.9797639117758316E-005                  2.7997020236474884E-001                  1.0081585468366037E-003                  2.0994599496976475E-003                  4.0903242835137474E-003                 -8.8990898324013440E-002                  4.6298901339121254E+000                  2.9544714804089374E+000                  8.8105832160669824E-005                                        1                                        0 
                                     430                  8.4201121070304848E+006                  1.9994714725210589E+001                  2.0544465027878664E+000                  3.4599593662773124E+001                 -6.9699117718996488E+000                                     2385                  3.6414322085646633E+000                  1.8211973777411183E-001                  7.8151740079412946E-008                  4.1924916101856158E-001                  3.5599449884719347E-001                  1.8211973777411183E-001                  7.8151740079412946E-008                  4.1924916101856158E-001                  3.5599449884719347E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9658940321646847E+033                  5.6296645402900423E+033                  7.2435369846794168E+033                  7.2435369846794168E+033                  7.3834317086776021E+033                  7.9504285108090239E+033                  6.1989211401174877E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6287048167699973E+000                  2.9411238969456486E+000                  4.8910480577855866E+000                  5.0835614155804860E+000                  3.7058156770026867E+000                  1.2026265422409060E+005                  5.0801307845930976E+000                  2.6516928747438016E+000                  4.3541881613846339E-001                  2.7253282382083381E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4214711828889275E+000                  3.3407143689715997E+000                  1.9598497455327724E+001                  1.7543075178093710E+000                  5.0000000000000000E-001                  1.4280514423296289E+001                  3.8615148510416711E-039                  1.0094775613312155E-002                  2.8656698346844423E-001                  6.7910099193013240E-001                  3.4416106108119890E-003                  9.3604466091399673E-003                  8.6856053285978643E+000                  7.3787323976930868E+000                  0.0000000000000000E+000                  6.9999999999588480E-001                  2.9797639366568945E-005                  2.7997020236474884E-001                  1.0081585468366037E-003                  2.0994599496976475E-003                  4.0903242835137474E-003                 -9.0930473596644787E-002                  4.6286965344279523E+000                  2.9411238969456486E+000                  9.1977923799844025E-005                                        1                                        0 
                                     432                  8.4203306170616448E+006                  1.9994691074734266E+001                  2.0339970988200085E+000                  3.4599593149073499E+001                 -6.9642072491031195E+000                                     2383                  3.6414322393017251E+000                  1.8211995474531129E-001                  7.8151832338946292E-008                  4.1804648537284805E-001                  3.5639912380099309E-001                  1.8211995474531129E-001                  7.8151832338946292E-008                  4.1804648537284805E-001                  3.5639912380099309E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9664690674950991E+033                  5.6303366640350487E+033                  7.2435370458761386E+033                  7.2435370458761386E+033                  7.3909868578883304E+033                  7.9575091889749671E+033                  6.1989211401175215E+000                  3.6414322477444014E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6275301314111896E+000                  2.9281861634482174E+000                  4.8909673283373936E+000                  5.0830058138972696E+000                  3.7023498548196114E+000                  1.2002668342701376E+005                  5.0792778058549981E+000                  2.6581980297409031E+000                  4.2240799244463634E-001                  2.6448923011103163E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4219045553345175E+000                  3.3420179506958441E+000                  1.9600212299215379E+001                  1.7544369347161528E+000                  5.0000000000000000E-001                  1.4289094597253003E+001                  0.0000000000000000E+000                  9.9248180087513904E-003                  2.8608023155135875E-001                  6.7975487302301563E-001                  3.4416106108119903E-003                  9.3604466091399725E-003                  8.6854950888536369E+000                  7.3781998863951337E+000                  0.0000000000000000E+000                  6.9999999999559082E-001                  2.9797639660650145E-005                  2.7997020236474890E-001                  1.0081585468366039E-003                  2.0994599496976475E-003                  4.0903242835137483E-003                 -9.2824645041994433E-002                  4.6275218627790879E+000                  2.9281861634482174E+000                  9.6318080546882391E-005                                        1                                        0 
                                     434                  8.4203774852497913E+006                  1.9994685948435947E+001                  1.4076367298946033E+000                  3.4599593037727779E+001                 -6.9608206328459268E+000                                     2377                  3.6414322704399091E+000                  1.8212000299086994E-001                  7.8151852100916130E-008                  4.1804659255287757E-001                  3.5663649356980315E-001                  1.8212000299086994E-001                  7.8151852100916130E-008                  4.1804659255287757E-001                  3.5663649356980315E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9669063105423870E+033                  5.6306947820842024E+033                  7.2435371075109199E+033                  7.2435371075109199E+033                  7.3928142680990770E+033                  7.9592501082816614E+033                  6.1989211401175801E+000                  3.6414322787989697E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6273605796088448E+000                  2.9256077240986853E+000                  4.8911459467023146E+000                  5.0830432286222909E+000                  3.7015917211251232E+000                  1.1997574940077175E+005                  5.0790934713329721E+000                  2.6596221298688665E+000                  4.1955968084298567E-001                  2.6276025873837998E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4220095913242545E+000                  3.3423285411667751E+000                  1.9600620154107276E+001                  1.7544911808304466E+000                  5.0000000000000000E-001                  1.4292693735118018E+001                  0.0000000000000000E+000                  9.8883704845331693E-003                  2.8597577536835811E-001                  6.7989516373154335E-001                  3.4416106108119886E-003                  9.3604466091399708E-003                  8.6854714245932083E+000                  7.3780856327101594E+000                  0.0000000000000000E+000                  6.9999999999550966E-001                  2.9797639741827797E-005                  2.7997020236474884E-001                  1.0081585468366034E-003                  1.8894887325768899E-003                  3.6812427154887615E-003                 -9.3201271801420182E-002                  4.6273523149183893E+000                  2.9256077240986853E+000                  9.7822841717690434E-005                                        1                                        0 
                                     436                  8.4204449754407220E+006                  1.9994678543392109E+001                  1.5659992219898531E+000                  3.4599592876886526E+001                 -6.9593583649966577E+000                                     2377                  3.6414323012472516E+000                  1.8212007199223645E-001                  7.8151881188759376E-008                  4.1804674737673930E-001                  3.5674132511618345E-001                  1.8212007199223645E-001                  7.8151881188759376E-008                  4.1804674737673930E-001                  3.5674132511618345E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9670458186517557E+033                  5.6308773423175870E+033                  7.2435371691104760E+033                  7.2435371691104760E+033                  7.3951281150075002E+033                  7.9614671505323674E+033                  6.1989211401176130E+000                  3.6414323098539363E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6269724225277749E+000                  2.9215230121175177E+000                  4.8910939866202101E+000                  5.0828456180005590E+000                  3.7005052600510502E+000                  1.1989743579213915E+005                  5.0788098950818954E+000                  2.6616532638914729E+000                  4.1549725195652304E-001                  2.6031383596935158E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.4221438108641529E+000                  3.3427323172987133E+000                  1.9601151311998549E+001                  1.7545311493068976E+000                  5.0000000000000000E-001                  1.4295346593694727E+001                  0.0000000000000000E+000                  9.8359026172048832E-003                  2.8582536745102499E-001                  6.8009715053902609E-001                  3.4416106108119907E-003                  9.3604466091399708E-003                  8.6854373556478599E+000                  7.3779211481679905E+000                  0.0000000000000000E+000                  6.9999999999544837E-001                  2.9797639803125511E-005                  2.7997020236474884E-001                  1.0081585468366037E-003                  1.8894887325768899E-003                  3.6812427154887611E-003                 -9.3811772048546432E-002                  4.6269641620674999E+000                  2.9215230121175177E+000                  9.8310920973725043E-005                                        1                                        0 
