   0.000000000E+00   0.234421707E+06   0.164271349E+01   0.362713494E+00   0.922713494E+00   0.152271349E+01   0.193271349E+01   0.230271349E+01  -0.407286506E+00   0.922713494E+00   0.127271349E+01   0.143271349E+01   0.161271349E+01
   0.170009962E+04   0.270812930E+05  -0.105524892E+02  -0.114306225E+02  -0.110779114E+02  -0.106497781E+02  -0.103197781E+02  -0.100097781E+02  -0.122206225E+02  -0.110479114E+02  -0.108424892E+02  -0.107624892E+02  -0.106597781E+02
   0.340049126E+04   0.216401247E+05  -0.111815815E+02  -0.119240432E+02  -0.116428123E+02  -0.112715815E+02  -0.109709660E+02  -0.106803506E+02  -0.127240432E+02  -0.116128123E+02  -0.114421969E+02  -0.113915815E+02  -0.113203506E+02
   0.510008389E+04   0.181377478E+05  -0.114824125E+02  -0.120938852E+02  -0.118833943E+02  -0.115576580E+02  -0.112924125E+02  -0.110171671E+02  -0.128991307E+02  -0.118333943E+02  -0.117229034E+02  -0.116976580E+02  -0.116471671E+02
   0.680067557E+04   0.160931985E+05  -0.116644361E+02  -0.121714162E+02  -0.120188561E+02  -0.117344361E+02  -0.114862961E+02  -0.112381561E+02  -0.129814162E+02  -0.119669961E+02  -0.118825761E+02  -0.118762961E+02  -0.118481561E+02
   0.850035548E+04   0.147809681E+05  -0.118063142E+02  -0.122236604E+02  -0.121199873E+02  -0.118722325E+02  -0.116403959E+02  -0.114003959E+02  -0.130336604E+02  -0.120559056E+02  -0.120081507E+02  -0.120222325E+02  -0.120103959E+02
   0.102009264E+05   0.139308808E+05  -0.119220595E+02  -0.122690890E+02  -0.122018504E+02  -0.119820595E+02  -0.117646118E+02  -0.115297163E+02  -0.130816413E+02  -0.121318504E+02  -0.121069549E+02  -0.121320595E+02  -0.121371640E+02
   0.119013507E+05   0.133054259E+05  -0.120206251E+02  -0.123087297E+02  -0.122742271E+02  -0.120806251E+02  -0.118697246E+02  -0.116479235E+02  -0.131278292E+02  -0.122042271E+02  -0.121924261E+02  -0.122306251E+02  -0.122488241E+02
   0.136031415E+05   0.127984998E+05  -0.121082098E+02  -0.123456898E+02  -0.123393120E+02  -0.121634853E+02  -0.119676587E+02  -0.117523831E+02  -0.131704143E+02  -0.122645876E+02  -0.122687609E+02  -0.123229342E+02  -0.123476587E+02
   0.153035554E+05   0.123610531E+05  -0.121865536E+02  -0.123798421E+02  -0.123980151E+02  -0.122369190E+02  -0.120558228E+02  -0.118454574E+02  -0.132094767E+02  -0.123183805E+02  -0.123372843E+02  -0.124061882E+02  -0.124358228E+02
   0.170045120E+05   0.119740061E+05  -0.122624827E+02  -0.124098188E+02  -0.124511507E+02  -0.123082163E+02  -0.121367490E+02  -0.119310154E+02  -0.132398188E+02  -0.123668843E+02  -0.124039499E+02  -0.124782163E+02  -0.125167490E+02
   0.187078516E+05   0.116302152E+05  -0.123337554E+02  -0.124397158E+02  -0.125017356E+02  -0.123753514E+02  -0.122121593E+02  -0.120105633E+02  -0.132697158E+02  -0.124133316E+02  -0.124669475E+02  -0.125453514E+02  -0.125921593E+02
   0.204088883E+05   0.113282080E+05  -0.124011711E+02  -0.124671253E+02  -0.125480552E+02  -0.124389851E+02  -0.122833571E+02  -0.120877291E+02  -0.132971253E+02  -0.124580552E+02  -0.125267992E+02  -0.126111711E+02  -0.126655431E+02
   0.221123856E+05   0.110578379E+05  -0.124648913E+02  -0.124924654E+02  -0.125908409E+02  -0.124992163E+02  -0.123505664E+02  -0.121619166E+02  -0.133224654E+02  -0.125008409E+02  -0.125835412E+02  -0.126748913E+02  -0.127362415E+02
   0.238031278E+05   0.108263508E+05  -0.125264975E+02  -0.125212111E+02  -0.126345231E+02  -0.125578351E+02  -0.124151599E+02  -0.122324847E+02  -0.133512111E+02  -0.125445231E+02  -0.126391727E+02  -0.127364975E+02  -0.128038223E+02
   0.255115091E+05   0.106260722E+05  -0.125859501E+02  -0.125512427E+02  -0.126806020E+02  -0.126159501E+02  -0.124786242E+02  -0.123012983E+02  -0.133825798E+02  -0.125892650E+02  -0.126932761E+02  -0.127972872E+02  -0.128699613E+02
   0.272022867E+05   0.104556630E+05  -0.126425084E+02  -0.125818635E+02  -0.127277284E+02  -0.126725084E+02  -0.125398984E+02  -0.123672883E+02  -0.134155585E+02  -0.126340334E+02  -0.127451184E+02  -0.128562034E+02  -0.129335933E+02
   0.289143962E+05   0.103081397E+05  -0.126991518E+02  -0.126160528E+02  -0.127762067E+02  -0.127291518E+02  -0.126006243E+02  -0.124320969E+02  -0.134517891E+02  -0.126804704E+02  -0.127976793E+02  -0.129148881E+02  -0.129963606E+02
   0.306221313E+05   0.101807924E+05  -0.127545480E+02  -0.126520658E+02  -0.128245544E+02  -0.127845480E+02  -0.126595447E+02  -0.124945415E+02  -0.134895642E+02  -0.127270561E+02  -0.128495512E+02  -0.129720463E+02  -0.130570431E+02
   0.323217508E+05   0.100704268E+05  -0.128084942E+02  -0.126892136E+02  -0.128723922E+02  -0.128384942E+02  -0.127165452E+02  -0.125545962E+02  -0.135282391E+02  -0.127733667E+02  -0.129004432E+02  -0.130275197E+02  -0.131155707E+02
   0.340137392E+05   0.997606933E+04  -0.128622513E+02  -0.127276356E+02  -0.129201209E+02  -0.128918962E+02  -0.127729614E+02  -0.126136715E+02  -0.135676356E+02  -0.128197659E+02  -0.129511861E+02  -0.130822513E+02  -0.131733164E+02
   0.357028879E+05   0.989514634E+04  -0.129160642E+02  -0.127658402E+02  -0.129667301E+02  -0.129445086E+02  -0.128291756E+02  -0.126722870E+02  -0.136058402E+02  -0.128651744E+02  -0.130013972E+02  -0.131360642E+02  -0.132307313E+02
   0.374004182E+05   0.982524052E+04  -0.129694088E+02  -0.128057015E+02  -0.130138516E+02  -0.129968159E+02  -0.128845946E+02  -0.127297803E+02  -0.136457015E+02  -0.129112587E+02  -0.130516302E+02  -0.131894088E+02  -0.132871874E+02
   0.391248955E+05   0.976397065E+04  -0.130228503E+02  -0.128473253E+02  -0.130618387E+02  -0.130493483E+02  -0.129398541E+02  -0.127868579E+02  -0.136873253E+02  -0.129583368E+02  -0.131023445E+02  -0.132428503E+02  -0.133433560E+02
   0.408319906E+05   0.970878724E+04  -0.130741113E+02  -0.128879427E+02  -0.131081873E+02  -0.130997906E+02  -0.129927526E+02  -0.128413940E+02  -0.137279427E+02  -0.130038667E+02  -0.131511493E+02  -0.132941113E+02  -0.133970733E+02
   0.425044039E+05   0.966177625E+04  -0.131233293E+02  -0.129280933E+02  -0.131532204E+02  -0.131483112E+02  -0.130433657E+02  -0.128934020E+02  -0.137680933E+02  -0.130482022E+02  -0.131982749E+02  -0.133433293E+02  -0.134483838E+02
   0.442024405E+05   0.962038812E+04  -0.131727623E+02  -0.129695434E+02  -0.131989689E+02  -0.131971301E+02  -0.130940267E+02  -0.129452912E+02  -0.138095434E+02  -0.130933367E+02  -0.132458656E+02  -0.133927623E+02  -0.134996590E+02
   0.459195473E+05   0.958374725E+04  -0.132220146E+02  -0.130117285E+02  -0.132449594E+02  -0.132458387E+02  -0.131443663E+02  -0.129967180E+02  -0.138517285E+02  -0.131387836E+02  -0.132934870E+02  -0.134420146E+02  -0.135505422E+02
   0.476043124E+05   0.955226692E+04  -0.132695410E+02  -0.130531829E+02  -0.132896834E+02  -0.132928980E+02  -0.131928268E+02  -0.130461127E+02  -0.138931829E+02  -0.131830405E+02  -0.133396122E+02  -0.134895410E+02  -0.135994697E+02
   0.493353441E+05   0.952396184E+04  -0.133174916E+02  -0.130956742E+02  -0.133351143E+02  -0.133404287E+02  -0.132416174E+02  -0.130957431E+02  -0.139356742E+02  -0.132280515E+02  -0.133863030E+02  -0.135374916E+02  -0.136486803E+02
   0.510129467E+05   0.949736804E+04  -0.133620554E+02  -0.131351086E+02  -0.133773107E+02  -0.133845979E+02  -0.132869703E+02  -0.131418852E+02  -0.139751086E+02  -0.132698533E+02  -0.134296830E+02  -0.135820554E+02  -0.136944277E+02
   0.527239639E+05   0.947385401E+04  -0.134067812E+02  -0.131752990E+02  -0.134199433E+02  -0.134289749E+02  -0.133323939E+02  -0.131880065E+02  -0.140152990E+02  -0.133121370E+02  -0.134733623E+02  -0.136267812E+02  -0.137402002E+02
   0.544121214E+05   0.945402779E+04  -0.134503543E+02  -0.132150481E+02  -0.134617514E+02  -0.134722538E+02  -0.133765553E+02  -0.132327562E+02  -0.140550481E+02  -0.133536510E+02  -0.135160529E+02  -0.136703543E+02  -0.137846557E+02
   0.561236902E+05   0.943654890E+04  -0.134938362E+02  -0.132551587E+02  -0.135036774E+02  -0.135154764E+02  -0.134205559E+02  -0.132772755E+02  -0.140951587E+02  -0.133953176E+02  -0.135587568E+02  -0.137138362E+02  -0.138289157E+02
   0.578554382E+05   0.942108945E+04  -0.135370437E+02  -0.132953844E+02  -0.135455087E+02  -0.135584546E+02  -0.134642221E+02  -0.133214005E+02  -0.141353844E+02  -0.134369195E+02  -0.136012762E+02  -0.137570437E+02  -0.138728113E+02
   0.595423716E+05   0.940772221E+04  -0.135783708E+02  -0.133341332E+02  -0.135856458E+02  -0.135995833E+02  -0.135059458E+02  -0.133635208E+02  -0.141741332E+02  -0.134768583E+02  -0.136420083E+02  -0.137983708E+02  -0.139147333E+02
   0.612371956E+05   0.939311978E+04  -0.136179770E+02  -0.133709229E+02  -0.136239520E+02  -0.136389728E+02  -0.135459853E+02  -0.134039936E+02  -0.142109229E+02  -0.135149479E+02  -0.136809645E+02  -0.138379770E+02  -0.139549894E+02
   0.629358039E+05   0.938075438E+04  -0.136572238E+02  -0.134077847E+02  -0.136620981E+02  -0.136780362E+02  -0.135855990E+02  -0.134439743E+02  -0.142477847E+02  -0.135529104E+02  -0.137196609E+02  -0.138772238E+02  -0.139947866E+02
   0.646337528E+05   0.936979373E+04  -0.136959384E+02  -0.134443853E+02  -0.136998370E+02  -0.137165882E+02  -0.136246389E+02  -0.134833394E+02  -0.142843853E+02  -0.135904867E+02  -0.137578877E+02  -0.139159384E+02  -0.140339892E+02
   0.663263476E+05   0.936001829E+04  -0.137338973E+02  -0.134804587E+02  -0.137369256E+02  -0.137544020E+02  -0.136628879E+02  -0.135218784E+02  -0.143204587E+02  -0.136274304E+02  -0.137954115E+02  -0.139538973E+02  -0.140723831E+02
   0.680086815E+05   0.935140834E+04  -0.137709497E+02  -0.135158504E+02  -0.137732115E+02  -0.137913266E+02  -0.137001957E+02  -0.135594418E+02  -0.143558504E+02  -0.136635885E+02  -0.138320806E+02  -0.139909497E+02  -0.141098187E+02
   0.697527735E+05   0.934352257E+04  -0.138086384E+02  -0.135520181E+02  -0.138101983E+02  -0.138288984E+02  -0.137381184E+02  -0.135975985E+02  -0.143920181E+02  -0.137004582E+02  -0.138694183E+02  -0.140286384E+02  -0.141478585E+02
   0.714015743E+05   0.933417680E+04  -0.138424878E+02  -0.135840649E+02  -0.138432157E+02  -0.138626091E+02  -0.137722452E+02  -0.136320026E+02  -0.144240649E+02  -0.137333370E+02  -0.139028518E+02  -0.140624878E+02  -0.141821239E+02
   0.731065443E+05   0.932670948E+04  -0.138772565E+02  -0.136173934E+02  -0.138773197E+02  -0.138972670E+02  -0.138072355E+02  -0.136672144E+02  -0.144573934E+02  -0.137673302E+02  -0.139372881E+02  -0.140972565E+02  -0.142172249E+02
