   0.000000000E+00   0.234261597E+06   0.164395445E+01   0.363954446E+00   0.923954446E+00   0.152395445E+01   0.193395445E+01   0.230395445E+01  -0.406045554E+00   0.923954446E+00   0.127395445E+01   0.143395445E+01   0.161395445E+01
   0.170021295E+04   0.271123732E+05  -0.105537840E+02  -0.114324030E+02  -0.110795300E+02  -0.106509110E+02  -0.103209110E+02  -0.100109110E+02  -0.122224030E+02  -0.110495300E+02  -0.108437840E+02  -0.107637840E+02  -0.106609110E+02
   0.340043686E+04   0.216512239E+05  -0.111812474E+02  -0.119239943E+02  -0.116426209E+02  -0.112712474E+02  -0.109705607E+02  -0.106798739E+02  -0.127239943E+02  -0.116126209E+02  -0.114419341E+02  -0.113912474E+02  -0.113198739E+02
   0.510022698E+04   0.181430608E+05  -0.114794361E+02  -0.120911612E+02  -0.118805862E+02  -0.115547236E+02  -0.112894361E+02  -0.110141486E+02  -0.128964488E+02  -0.118305862E+02  -0.117200112E+02  -0.116947236E+02  -0.116441486E+02
   0.680024494E+04   0.160782725E+05  -0.116587390E+02  -0.121647679E+02  -0.120127514E+02  -0.117287390E+02  -0.114807349E+02  -0.112327308E+02  -0.129747679E+02  -0.119607555E+02  -0.118767431E+02  -0.118707349E+02  -0.118427308E+02
   0.850163723E+04   0.147447208E+05  -0.117963606E+02  -0.122108761E+02  -0.121086184E+02  -0.118619251E+02  -0.116307962E+02  -0.113907962E+02  -0.130208761E+02  -0.120441828E+02  -0.119974895E+02  -0.120119251E+02  -0.120007962E+02
   0.102000153E+05   0.138723484E+05  -0.119063079E+02  -0.122478230E+02  -0.121836480E+02  -0.119663079E+02  -0.117494729E+02  -0.115158029E+02  -0.130609880E+02  -0.121136480E+02  -0.120899779E+02  -0.121163079E+02  -0.121226379E+02
   0.119023122E+05   0.132187052E+05  -0.119983133E+02  -0.122782431E+02  -0.122482821E+02  -0.120583055E+02  -0.118483289E+02  -0.116283367E+02  -0.130982509E+02  -0.121782743E+02  -0.121682977E+02  -0.122083211E+02  -0.122283289E+02
   0.136036161E+05   0.126775010E+05  -0.120774079E+02  -0.123026645E+02  -0.123030775E+02  -0.121313253E+02  -0.119395731E+02  -0.117256557E+02  -0.131287471E+02  -0.122269949E+02  -0.122352427E+02  -0.122934905E+02  -0.123195731E+02
   0.153051054E+05   0.121956867E+05  -0.121473698E+02  -0.123213855E+02  -0.123493776E+02  -0.121957713E+02  -0.120189682E+02  -0.118105666E+02  -0.131513855E+02  -0.122677792E+02  -0.122941729E+02  -0.123657713E+02  -0.123989682E+02
