   0.000000000E+00   0.233003818E+06   0.165097774E+01   0.370977743E+00   0.930977743E+00   0.153097774E+01   0.194097774E+01   0.231097774E+01  -0.399022257E+00   0.930977743E+00   0.128097774E+01   0.144097774E+01   0.162097774E+01
   0.731178819E+05   0.844216963E+04  -0.135240087E+02  -0.130486734E+02  -0.134235189E+02  -0.135296530E+02  -0.134827201E+02  -0.133714314E+02  -0.139086734E+02  -0.132991632E+02  -0.135409416E+02  -0.137440087E+02  -0.138970758E+02
   0.748131590E+05   0.843153689E+04  -0.135556303E+02  -0.130775742E+02  -0.134538708E+02  -0.135610932E+02  -0.135147044E+02  -0.134037786E+02  -0.139375742E+02  -0.133293337E+02  -0.135720191E+02  -0.137756303E+02  -0.139292415E+02
   0.765628264E+05   0.842156333E+04  -0.135878939E+02  -0.131072858E+02  -0.134849434E+02  -0.135931867E+02  -0.135473083E+02  -0.134367228E+02  -0.139672858E+02  -0.133602362E+02  -0.136037723E+02  -0.138078939E+02  -0.139620156E+02
   0.782332608E+05   0.841283402E+04  -0.136183180E+02  -0.131354762E+02  -0.135143252E+02  -0.136234619E+02  -0.135780303E+02  -0.134677425E+02  -0.139954762E+02  -0.133894690E+02  -0.136337497E+02  -0.138383180E+02  -0.139928864E+02
   0.799539694E+05   0.840461584E+04  -0.136492491E+02  -0.131643043E+02  -0.135442749E+02  -0.136542528E+02  -0.136092417E+02  -0.134992344E+02  -0.140243043E+02  -0.134192786E+02  -0.136642602E+02  -0.138692491E+02  -0.140242381E+02
   0.816548886E+05   0.839612813E+04  -0.136785075E+02  -0.131913909E+02  -0.135725198E+02  -0.136833664E+02  -0.136387898E+02  -0.135290720E+02  -0.140513909E+02  -0.134473787E+02  -0.136930842E+02  -0.138985075E+02  -0.140539309E+02
   0.833316392E+05   0.838852325E+04  -0.137071901E+02  -0.132181275E+02  -0.136002942E+02  -0.137119193E+02  -0.136677318E+02  -0.135582735E+02  -0.140781275E+02  -0.134750234E+02  -0.137213776E+02  -0.139271901E+02  -0.140830026E+02
   0.850557069E+05   0.838134527E+04  -0.137364121E+02  -0.132455128E+02  -0.136286591E+02  -0.137410188E+02  -0.136971987E+02  -0.135879853E+02  -0.141055128E+02  -0.135032658E+02  -0.137502323E+02  -0.139564121E+02  -0.141125920E+02
   0.867506117E+05   0.837481925E+04  -0.137648293E+02  -0.132722600E+02  -0.136562970E+02  -0.137693247E+02  -0.137258385E+02  -0.136168478E+02  -0.141322600E+02  -0.135307924E+02  -0.137783155E+02  -0.139848293E+02  -0.141413432E+02
   0.884116473E+05   0.836890457E+04  -0.137923490E+02  -0.132982663E+02  -0.136831104E+02  -0.137967435E+02  -0.137535601E+02  -0.136447711E+02  -0.141582663E+02  -0.135575049E+02  -0.138055325E+02  -0.140123490E+02  -0.141691656E+02
   0.901162304E+05   0.836321045E+04  -0.138201220E+02  -0.133245822E+02  -0.137102034E+02  -0.138244193E+02  -0.137815273E+02  -0.136729326E+02  -0.141845822E+02  -0.135845008E+02  -0.138330140E+02  -0.140401220E+02  -0.141972299E+02
   0.918657773E+05   0.835688329E+04  -0.138475402E+02  -0.133503814E+02  -0.137368661E+02  -0.138517296E+02  -0.138091614E+02  -0.137007826E+02  -0.142103814E+02  -0.136110555E+02  -0.138601084E+02  -0.140675402E+02  -0.142249720E+02
   0.935751620E+05   0.835122993E+04  -0.138741503E+02  -0.133755449E+02  -0.137628011E+02  -0.138782433E+02  -0.138359644E+02  -0.137277784E+02  -0.142355449E+02  -0.136368941E+02  -0.138864292E+02  -0.140941503E+02  -0.142518714E+02
   0.952392939E+05   0.834610544E+04  -0.138998124E+02  -0.133998957E+02  -0.137878512E+02  -0.139038179E+02  -0.138618013E+02  -0.137537902E+02  -0.142598957E+02  -0.136618568E+02  -0.139118290E+02  -0.141198124E+02  -0.142777957E+02
   0.969438129E+05   0.834122152E+04  -0.139258023E+02  -0.134246358E+02  -0.138132579E+02  -0.139297245E+02  -0.138879578E+02  -0.137801133E+02  -0.142846358E+02  -0.136871802E+02  -0.139375690E+02  -0.141458023E+02  -0.143040356E+02
   0.986899480E+05   0.833657476E+04  -0.139520901E+02  -0.134497346E+02  -0.138389909E+02  -0.139559331E+02  -0.139144042E+02  -0.138067182E+02  -0.143097346E+02  -0.137128339E+02  -0.139636190E+02  -0.141720901E+02  -0.143305612E+02
   0.100383593E+06   0.833202754E+04  -0.139769957E+02  -0.134734767E+02  -0.138633535E+02  -0.139807611E+02  -0.139394649E+02  -0.138319341E+02  -0.143334767E+02  -0.137371189E+02  -0.139882919E+02  -0.141969957E+02  -0.143556995E+02
   0.102093593E+06   0.832710314E+04  -0.140013346E+02  -0.134965554E+02  -0.138871043E+02  -0.140050160E+02  -0.139639718E+02  -0.138566090E+02  -0.143565554E+02  -0.137607857E+02  -0.140123787E+02  -0.142213346E+02  -0.143802904E+02
   0.103708593E+06   0.832287278E+04  -0.140241572E+02  -0.135182956E+02  -0.139094218E+02  -0.140277664E+02  -0.139869388E+02  -0.138797203E+02  -0.143782956E+02  -0.137830310E+02  -0.140349849E+02  -0.142441572E+02  -0.144033295E+02
   0.105418593E+06   0.831874056E+04  -0.140480904E+02  -0.135411714E+02  -0.139328615E+02  -0.140516291E+02  -0.140110129E+02  -0.139039354E+02  -0.144011714E+02  -0.138064002E+02  -0.140587066E+02  -0.142680904E+02  -0.144274742E+02
   0.107128593E+06   0.831491994E+04  -0.140717528E+02  -0.135638561E+02  -0.139560677E+02  -0.140752263E+02  -0.140348056E+02  -0.139278585E+02  -0.144238561E+02  -0.138295412E+02  -0.140821734E+02  -0.142917528E+02  -0.144513321E+02
   0.108838593E+06   0.831138465E+04  -0.140951314E+02  -0.135863302E+02  -0.139790242E+02  -0.140985447E+02  -0.140583049E+02  -0.139514784E+02  -0.144463302E+02  -0.138524374E+02  -0.141053712E+02  -0.143151314E+02  -0.144748917E+02
   0.110548593E+06   0.830766203E+04  -0.141179479E+02  -0.136081940E+02  -0.140013961E+02  -0.141212976E+02  -0.140812484E+02  -0.139745489E+02  -0.144681940E+02  -0.138747458E+02  -0.141279971E+02  -0.143379479E+02  -0.144978986E+02
   0.112258593E+06   0.830354296E+04  -0.141400974E+02  -0.136292895E+02  -0.140230537E+02  -0.141433768E+02  -0.141035384E+02  -0.139969794E+02  -0.144892895E+02  -0.138963332E+02  -0.141499358E+02  -0.143600974E+02  -0.145202589E+02
   0.113968593E+06   0.829969416E+04  -0.141621094E+02  -0.136503167E+02  -0.140446061E+02  -0.141653232E+02  -0.141256817E+02  -0.140192541E+02  -0.145103167E+02  -0.139178199E+02  -0.141717508E+02  -0.143821094E+02  -0.145424679E+02
   0.115678593E+06   0.829613894E+04  -0.141839199E+02  -0.136712174E+02  -0.140659921E+02  -0.141870730E+02  -0.141476135E+02  -0.140413072E+02  -0.145312174E+02  -0.139391452E+02  -0.141933794E+02  -0.144039199E+02  -0.145644603E+02
   0.117388593E+06   0.829290076E+04  -0.142055000E+02  -0.136919690E+02  -0.140871856E+02  -0.142085980E+02  -0.141693042E+02  -0.140631083E+02  -0.145519690E+02  -0.139602835E+02  -0.142147938E+02  -0.144255000E+02  -0.145862062E+02
   0.119003593E+06   0.829007633E+04  -0.142256613E+02  -0.137114075E+02  -0.141070095E+02  -0.142287110E+02  -0.141895618E+02  -0.140834623E+02  -0.145714075E+02  -0.139800593E+02  -0.142348105E+02  -0.144456613E+02  -0.146065120E+02
   0.120713593E+06   0.828682666E+04  -0.142464467E+02  -0.137313614E+02  -0.141274069E+02  -0.142494410E+02  -0.142104581E+02  -0.141044695E+02  -0.145913614E+02  -0.140004012E+02  -0.142554297E+02  -0.144664467E+02  -0.146274638E+02
   0.122423593E+06   0.828332571E+04  -0.142667233E+02  -0.137507422E+02  -0.141472655E+02  -0.142696579E+02  -0.142308541E+02  -0.141249850E+02  -0.146107422E+02  -0.140202001E+02  -0.142755271E+02  -0.144867233E+02  -0.146479196E+02
   0.124133593E+06   0.828006213E+04  -0.142868764E+02  -0.137700601E+02  -0.141670288E+02  -0.142897553E+02  -0.142511185E+02  -0.141453607E+02  -0.146300601E+02  -0.140399077E+02  -0.142955131E+02  -0.145068764E+02  -0.146682396E+02
   0.125843593E+06   0.827688550E+04  -0.143068783E+02  -0.137892492E+02  -0.141866513E+02  -0.143097030E+02  -0.142712288E+02  -0.141655793E+02  -0.146492492E+02  -0.140594761E+02  -0.143153524E+02  -0.145268783E+02  -0.146884041E+02
   0.127553593E+06   0.827383924E+04  -0.143266905E+02  -0.138082819E+02  -0.142060998E+02  -0.143294633E+02  -0.142911450E+02  -0.141855995E+02  -0.146682819E+02  -0.140788726E+02  -0.143350088E+02  -0.145466905E+02  -0.147083722E+02
   0.129263593E+06   0.827092864E+04  -0.143462997E+02  -0.138271463E+02  -0.142253614E+02  -0.143490228E+02  -0.143108535E+02  -0.142054072E+02  -0.146871463E+02  -0.140980845E+02  -0.143544690E+02  -0.145662997E+02  -0.147281303E+02
   0.130973593E+06   0.826757130E+04  -0.143652895E+02  -0.138452771E+02  -0.142439504E+02  -0.143679554E+02  -0.143299579E+02  -0.142246262E+02  -0.147052771E+02  -0.141166162E+02  -0.143732870E+02  -0.145852895E+02  -0.147472920E+02
   0.132683593E+06   0.826417059E+04  -0.143839517E+02  -0.138630690E+02  -0.142622064E+02  -0.143865595E+02  -0.143487360E+02  -0.142435204E+02  -0.147230690E+02  -0.141348143E+02  -0.143917751E+02  -0.146039517E+02  -0.147661282E+02
   0.134393593E+06   0.826100778E+04  -0.144025011E+02  -0.138808092E+02  -0.142803782E+02  -0.144050550E+02  -0.143673934E+02  -0.142622857E+02  -0.147408092E+02  -0.141529321E+02  -0.144101627E+02  -0.146225011E+02  -0.147848395E+02
   0.136008593E+06   0.825821754E+04  -0.144198886E+02  -0.138974826E+02  -0.142974325E+02  -0.144223948E+02  -0.143848760E+02  -0.142798635E+02  -0.147574826E+02  -0.141699387E+02  -0.144274074E+02  -0.146398886E+02  -0.148023698E+02
   0.137718593E+06   0.825538348E+04  -0.144381422E+02  -0.139150111E+02  -0.143153477E+02  -0.144406002E+02  -0.144032264E+02  -0.142983105E+02  -0.147750111E+02  -0.141878056E+02  -0.144455160E+02  -0.146581422E+02  -0.148207685E+02
   0.139428593E+06   0.825264196E+04  -0.144562252E+02  -0.139323925E+02  -0.143331033E+02  -0.144586364E+02  -0.144214029E+02  -0.143165806E+02  -0.147923925E+02  -0.142055145E+02  -0.144634587E+02  -0.146762252E+02  -0.148389917E+02
   0.141138593E+06   0.824931162E+04  -0.144737191E+02  -0.139490342E+02  -0.143501995E+02  -0.144760734E+02  -0.144390104E+02  -0.143343017E+02  -0.148090342E+02  -0.142225538E+02  -0.144807821E+02  -0.146937191E+02  -0.148566560E+02
   0.142848593E+06   0.824598337E+04  -0.144909580E+02  -0.139654215E+02  -0.143670410E+02  -0.144932556E+02  -0.144563629E+02  -0.143517678E+02  -0.148254215E+02  -0.142393386E+02  -0.144978507E+02  -0.147109580E+02  -0.148740653E+02
   0.144558593E+06   0.824293542E+04  -0.145081028E+02  -0.139817864E+02  -0.143838218E+02  -0.145103484E+02  -0.144736117E+02  -0.143691206E+02  -0.148417864E+02  -0.142560674E+02  -0.145148396E+02  -0.147281028E+02  -0.148913661E+02
   0.146268593E+06   0.824011628E+04  -0.145251252E+02  -0.139980874E+02  -0.144005075E+02  -0.145273226E+02  -0.144907302E+02  -0.143863352E+02  -0.148580874E+02  -0.142727050E+02  -0.145317176E+02  -0.147451252E+02  -0.149085327E+02
   0.147978593E+06   0.823747561E+04  -0.145420087E+02  -0.140142952E+02  -0.144170757E+02  -0.145441611E+02  -0.145077038E+02  -0.144033989E+02  -0.148742952E+02  -0.142892281E+02  -0.145484660E+02  -0.147620087E+02  -0.149255514E+02
   0.149688593E+06   0.823495579E+04  -0.145587427E+02  -0.140303844E+02  -0.144335088E+02  -0.145608521E+02  -0.145245238E+02  -0.144203049E+02  -0.148903844E+02  -0.143056182E+02  -0.145650710E+02  -0.147787427E+02  -0.149424143E+02
   0.151303593E+06   0.823193091E+04  -0.145739679E+02  -0.140448356E+02  -0.144483728E+02  -0.145760257E+02  -0.145398522E+02  -0.144357365E+02  -0.149048356E+02  -0.143204307E+02  -0.145801414E+02  -0.147939679E+02  -0.149577944E+02
   0.153013593E+06   0.822879844E+04  -0.145899626E+02  -0.140600288E+02  -0.144639935E+02  -0.145919670E+02  -0.145559538E+02  -0.144519450E+02  -0.149200288E+02  -0.143359979E+02  -0.145959759E+02  -0.148099626E+02  -0.149739494E+02
   0.154723593E+06   0.822584959E+04  -0.146058858E+02  -0.140751973E+02  -0.144795645E+02  -0.146078399E+02  -0.145719776E+02  -0.144680694E+02  -0.149351973E+02  -0.143515186E+02  -0.146117481E+02  -0.148258858E+02  -0.149900235E+02
   0.156433593E+06   0.822308000E+04  -0.146217071E+02  -0.140903099E+02  -0.144950551E+02  -0.146236139E+02  -0.145878934E+02  -0.144840796E+02  -0.149503099E+02  -0.143669619E+02  -0.146274277E+02  -0.148417071E+02  -0.150059865E+02
   0.158143593E+06   0.822047872E+04  -0.146374082E+02  -0.141053455E+02  -0.145104456E+02  -0.146392707E+02  -0.146036833E+02  -0.144999583E+02  -0.149653455E+02  -0.143823081E+02  -0.146429957E+02  -0.148574082E+02  -0.150218208E+02
   0.159853593E+06   0.821801062E+04  -0.146529836E+02  -0.141202893E+02  -0.145257263E+02  -0.146548040E+02  -0.146193429E+02  -0.145157021E+02  -0.149802893E+02  -0.143975467E+02  -0.146584448E+02  -0.148729836E+02  -0.150375225E+02
   0.161563593E+06   0.821482899E+04  -0.146679261E+02  -0.141344176E+02  -0.145402888E+02  -0.146696922E+02  -0.146343939E+02  -0.145308617E+02  -0.149944176E+02  -0.144120549E+02  -0.146732244E+02  -0.148879261E+02  -0.150526278E+02
   0.163273593E+06   0.821188768E+04  -0.146828214E+02  -0.141485603E+02  -0.145548329E+02  -0.146845374E+02  -0.146493896E+02  -0.145459577E+02  -0.150085603E+02  -0.144265489E+02  -0.146879692E+02  -0.149028214E+02  -0.150676736E+02
   0.164983593E+06   0.820913005E+04  -0.146976550E+02  -0.141626883E+02  -0.145693372E+02  -0.146993239E+02  -0.146643173E+02  -0.145609795E+02  -0.150226883E+02  -0.144410061E+02  -0.147026617E+02  -0.149176550E+02  -0.150826484E+02
   0.166693593E+06   0.820648568E+04  -0.147123995E+02  -0.141767561E+02  -0.145837659E+02  -0.147140233E+02  -0.146791520E+02  -0.145759044E+02  -0.150367561E+02  -0.144553897E+02  -0.147172708E+02  -0.149323995E+02  -0.150975282E+02
   0.168308593E+06   0.820405924E+04  -0.147262386E+02  -0.141899743E+02  -0.145973153E+02  -0.147278210E+02  -0.146930738E+02  -0.145899091E+02  -0.150499743E+02  -0.144688976E+02  -0.147309857E+02  -0.149462386E+02  -0.151114914E+02
   0.170018593E+06   0.820146212E+04  -0.147407487E+02  -0.142038198E+02  -0.146115152E+02  -0.147422867E+02  -0.147076725E+02  -0.146045964E+02  -0.150638198E+02  -0.144830533E+02  -0.147453629E+02  -0.149607487E+02  -0.151261344E+02
   0.171728593E+06   0.819822407E+04  -0.147547069E+02  -0.142169495E+02  -0.146250868E+02  -0.147561898E+02  -0.147217412E+02  -0.146187756E+02  -0.150769495E+02  -0.144965696E+02  -0.147591554E+02  -0.149747069E+02  -0.151402584E+02
   0.173438593E+06   0.819517990E+04  -0.147686435E+02  -0.142301071E+02  -0.146386598E+02  -0.147700744E+02  -0.147357817E+02  -0.146329198E+02  -0.150901071E+02  -0.145100908E+02  -0.147729362E+02  -0.149886435E+02  -0.151543508E+02
   0.175148593E+06   0.819230169E+04  -0.147825218E+02  -0.142432490E+02  -0.146521945E+02  -0.147839036E+02  -0.147497582E+02  -0.146469946E+02  -0.151032490E+02  -0.145235763E+02  -0.147866672E+02  -0.150025218E+02  -0.151683764E+02
   0.176858593E+06   0.818955918E+04  -0.147963205E+02  -0.142563459E+02  -0.146656657E+02  -0.147976555E+02  -0.147636505E+02  -0.146609804E+02  -0.151163459E+02  -0.145370007E+02  -0.148003256E+02  -0.150163205E+02  -0.151823154E+02
   0.178568593E+06   0.818689885E+04  -0.148100276E+02  -0.142693723E+02  -0.146790551E+02  -0.148113173E+02  -0.147774483E+02  -0.146748691E+02  -0.151293723E+02  -0.145503448E+02  -0.148138966E+02  -0.150300276E+02  -0.151961587E+02
   0.180278593E+06   0.818416700E+04  -0.148235492E+02  -0.142821948E+02  -0.146922505E+02  -0.148247923E+02  -0.147910631E+02  -0.146885771E+02  -0.151421948E+02  -0.145634935E+02  -0.148272783E+02  -0.150435492E+02  -0.152098201E+02
