   0.000000000E+00   0.282444401E+06   0.829220376E+00  -0.459550542E+00   0.100449458E+00   0.700449458E+00   0.111922038E+01   0.148922038E+01  -0.122955054E+01   0.100449458E+00   0.450449458E+00   0.619220376E+00   0.799220376E+00
   0.170052091E+04   0.284313899E+05  -0.959945106E+01  -0.104986851E+02  -0.101389404E+02  -0.968970639E+01  -0.935970639E+01  -0.904970639E+01  -0.112886851E+02  -0.101089404E+02  -0.988945106E+01  -0.980945106E+01  -0.969970639E+01
   0.340040839E+04   0.198256943E+05  -0.104719702E+02  -0.111521258E+02  -0.109080325E+02  -0.105519702E+02  -0.102659080E+02  -0.998590798E+01  -0.119540947E+02  -0.108660636E+02  -0.107219702E+02  -0.106839391E+02  -0.106239391E+02
   0.510035357E+04   0.162179084E+05  -0.108284308E+02  -0.113433585E+02  -0.111862569E+02  -0.108984308E+02  -0.106491554E+02  -0.103998800E+02  -0.121533585E+02  -0.111355323E+02  -0.110477062E+02  -0.110391554E+02  -0.110098800E+02
   0.680086557E+04   0.143594095E+05  -0.109852106E+02  -0.113696354E+02  -0.112824230E+02  -0.110470137E+02  -0.108234075E+02  -0.105834075E+02  -0.121796354E+02  -0.112142261E+02  -0.111788168E+02  -0.111970137E+02  -0.111934075E+02
   0.850091298E+04   0.129954202E+05  -0.110738214E+02  -0.113311947E+02  -0.113137651E+02  -0.111313074E+02  -0.109288496E+02  -0.107113637E+02  -0.121537088E+02  -0.112412510E+02  -0.112387933E+02  -0.112863355E+02  -0.113088496E+02
   0.102014033E+05   0.119336132E+05  -0.111309942E+02  -0.112734690E+02  -0.113172316E+02  -0.111762417E+02  -0.110057467E+02  -0.108004992E+02  -0.121034690E+02  -0.112324791E+02  -0.112714892E+02  -0.113462417E+02  -0.113857467E+02
   0.119008514E+05   0.110883968E+05  -0.111704776E+02  -0.112023896E+02  -0.112987932E+02  -0.112051968E+02  -0.110557583E+02  -0.108663197E+02  -0.120323896E+02  -0.112087932E+02  -0.112899161E+02  -0.113804776E+02  -0.114410390E+02
   0.136013906E+05   0.103786756E+05  -0.111923320E+02  -0.111199691E+02  -0.112732909E+02  -0.112223320E+02  -0.110918525E+02  -0.109213731E+02  -0.119547293E+02  -0.111785307E+02  -0.112928115E+02  -0.114070923E+02  -0.114866128E+02
   0.153003127E+05   0.978671638E+04  -0.112004484E+02  -0.110293106E+02  -0.112414617E+02  -0.112272839E+02  -0.111167772E+02  -0.109631061E+02  -0.118693106E+02  -0.111382972E+02  -0.112809550E+02  -0.114204484E+02  -0.115199417E+02
   0.170030781E+05   0.927704323E+04  -0.112048949E+02  -0.109332108E+02  -0.111994423E+02  -0.112241160E+02  -0.111364528E+02  -0.109980107E+02  -0.117747686E+02  -0.110886634E+02  -0.112625581E+02  -0.114248949E+02  -0.115464528E+02
   0.187012489E+05   0.884051484E+04  -0.112001227E+02  -0.108242551E+02  -0.111460511E+02  -0.112123982E+02  -0.111455717E+02  -0.110210207E+02  -0.116797041E+02  -0.110283266E+02  -0.112369491E+02  -0.114201227E+02  -0.115555717E+02
   0.204019784E+05   0.845099219E+04  -0.111913885E+02  -0.107183108E+02  -0.110919523E+02  -0.111971834E+02  -0.111497989E+02  -0.110382093E+02  -0.115783108E+02  -0.109677471E+02  -0.112087730E+02  -0.114113885E+02  -0.115640041E+02
   0.221035531E+05   0.810114471E+04  -0.111796510E+02  -0.106164931E+02  -0.110379792E+02  -0.111794652E+02  -0.111500225E+02  -0.110503940E+02  -0.114766789E+02  -0.109079792E+02  -0.111789079E+02  -0.113996510E+02  -0.115702082E+02
   0.238048910E+05   0.778687740E+04  -0.111633989E+02  -0.105025175E+02  -0.109699911E+02  -0.111574647E+02  -0.111452673E+02  -0.110571357E+02  -0.113684517E+02  -0.108399911E+02  -0.111396621E+02  -0.113833989E+02  -0.115712015E+02
   0.255005830E+05   0.750220460E+04  -0.111443234E+02  -0.103922928E+02  -0.109045320E+02  -0.111330994E+02  -0.111367712E+02  -0.110616669E+02  -0.112635167E+02  -0.107720842E+02  -0.111006516E+02  -0.113643234E+02  -0.115692190E+02
   0.272046532E+05   0.724024215E+04  -0.111186369E+02  -0.102741127E+02  -0.108377373E+02  -0.111022744E+02  -0.111213618E+02  -0.110668116E+02  -0.111504752E+02  -0.106950124E+02  -0.110595495E+02  -0.113386369E+02  -0.115640867E+02
   0.289039508E+05   0.700125517E+04  -0.110917938E+02  -0.101592723E+02  -0.107716591E+02  -0.110695417E+02  -0.111051720E+02  -0.110674242E+02  -0.110403984E+02  -0.106205331E+02  -0.110161634E+02  -0.113117938E+02  -0.115551720E+02
   0.306090739E+05   0.677971109E+04  -0.110628033E+02  -0.100370982E+02  -0.107007360E+02  -0.110312328E+02  -0.110901591E+02  -0.110617296E+02  -0.109228834E+02  -0.105449507E+02  -0.109638770E+02  -0.112828033E+02  -0.115401591E+02
   0.323044036E+05   0.657687780E+04  -0.110333568E+02  -0.992220964E+01  -0.106328105E+02  -0.109933022E+02  -0.110735207E+02  -0.110536846E+02  -0.108122643E+02  -0.104727013E+02  -0.109131383E+02  -0.112534114E+02  -0.115235753E+02
   0.340074505E+05   0.638831510E+04  -0.109963502E+02  -0.979589732E+01  -0.105532774E+02  -0.109520430E+02  -0.110492721E+02  -0.110421939E+02  -0.106902046E+02  -0.103846629E+02  -0.108591211E+02  -0.112206575E+02  -0.115035794E+02
