   0.000000000E+00   0.287071141E+06   0.796074784E+00  -0.493925216E+00   0.671764943E-01   0.667176494E+00   0.108607478E+01   0.145717649E+01  -0.126392522E+01   0.671764943E-01   0.417176494E+00   0.586074784E+00   0.766074784E+00
   0.170053215E+04   0.284291390E+05  -0.959934424E+01  -0.104985431E+02  -0.101388101E+02  -0.968961129E+01  -0.935961129E+01  -0.904961129E+01  -0.112885431E+02  -0.101088101E+02  -0.988934424E+01  -0.980934424E+01  -0.969961129E+01
   0.340043172E+04   0.201707614E+05  -0.105037253E+02  -0.111964271E+02  -0.109448060E+02  -0.105842657E+02  -0.102937253E+02  -0.100131849E+02  -0.119964271E+02  -0.109053464E+02  -0.107542657E+02  -0.107137253E+02  -0.106531849E+02
   0.510040733E+04   0.178390533E+05  -0.110187592E+02  -0.116160410E+02  -0.114102804E+02  -0.110916395E+02  -0.108287592E+02  -0.105558789E+02  -0.124189213E+02  -0.113602804E+02  -0.112545198E+02  -0.112316395E+02  -0.111858789E+02
   0.680129467E+04   0.162570943E+05  -0.112381080E+02  -0.117555330E+02  -0.115970044E+02  -0.113081080E+02  -0.110584758E+02  -0.108088437E+02  -0.125655330E+02  -0.115466365E+02  -0.114577401E+02  -0.114484758E+02  -0.114188437E+02
   0.850055380E+04   0.151282854E+05  -0.113866704E+02  -0.118311401E+02  -0.117139052E+02  -0.114559791E+02  -0.112173616E+02  -0.109773616E+02  -0.126411401E+02  -0.116532140E+02  -0.115952878E+02  -0.116059791E+02  -0.115873616E+02
   0.102000079E+05   0.141498998E+05  -0.114890196E+02  -0.118566831E+02  -0.117779812E+02  -0.115490196E+02  -0.113292792E+02  -0.110897984E+02  -0.126669428E+02  -0.117079812E+02  -0.116785004E+02  -0.116990196E+02  -0.116995388E+02
   0.119000965E+05   0.133931489E+05  -0.115641177E+02  -0.118604868E+02  -0.118213928E+02  -0.116241177E+02  -0.114122989E+02  -0.111886613E+02  -0.126786680E+02  -0.117513928E+02  -0.117377553E+02  -0.117741177E+02  -0.117904801E+02
   0.136013997E+05   0.126752910E+05  -0.116259046E+02  -0.118509380E+02  -0.118514750E+02  -0.116797972E+02  -0.114881195E+02  -0.112742269E+02  -0.126770454E+02  -0.117753676E+02  -0.117836898E+02  -0.118420120E+02  -0.118681195E+02
   0.153012539E+05   0.120251546E+05  -0.116792339E+02  -0.118327258E+02  -0.118709799E+02  -0.117255831E+02  -0.115528847E+02  -0.113465355E+02  -0.126627258E+02  -0.117873291E+02  -0.118219323E+02  -0.118955831E+02  -0.119328847E+02
