  0.0000000000E+000  0.0000000000E+000
  1.7011336684E+003  2.8431389906E+004
  3.4012987266E+003  1.9825694266E+004
  5.1014678655E+003  1.6217908435E+004
  6.8021946882E+003  1.4359409464E+004
  8.5024615552E+003  1.2995420241E+004
  1.0203192111E+004  1.1933613180E+004
  1.1902908754E+004  1.1088396753E+004
  1.3603766729E+004  1.0378675636E+004
  1.5303053567E+004  9.7867163803E+003
  1.7006244549E+004  9.2770432336E+003
  1.8704906016E+004  8.8405148406E+003
  2.0406209727E+004  8.4509921941E+003
  2.2108411112E+004  8.1011447150E+003
  2.3810434320E+004  7.7868774004E+003
  2.5506933087E+004  7.5022045955E+003
  2.7211863053E+004  7.2402421498E+003
  2.8912101451E+004  7.0012551725E+003
  3.0618272180E+004  6.7797110940E+003
  3.2314731700E+004  6.5768778025E+003
  3.4019002179E+004  6.3883151045E+003
  3.5725040029E+004  6.2129117885E+003
  3.7426490592E+004  6.0498280269E+003
  3.9124911925E+004  5.8974209346E+003
  4.0829541255E+004  5.7533250885E+003
  4.2535318541E+004  5.6176336730E+003
  4.4223110891E+004  5.4908359281E+003
  4.5934215020E+004  5.3690095242E+003
  4.7630306640E+004  5.2540500388E+003
  4.9340493348E+004  5.1437097641E+003
  5.1051283473E+004  5.0382281087E+003
  5.2748551646E+004  4.9379287955E+003
  5.4447294543E+004  4.8415207850E+003
  5.6167741544E+004  4.7476352219E+003
  5.7862948647E+004  4.6585027877E+003
  5.9554493502E+004  4.5725558545E+003
  6.1272243672E+004  4.4881070702E+003
  6.2965916752E+004  4.4074080184E+003
  6.4668958195E+004  4.3286489998E+003
  6.6374273336E+004  4.2519414779E+003
  6.8073508672E+004  4.1775095629E+003
  6.9757132946E+004  4.1055815419E+003
  7.1473307433E+004  4.0339708244E+003
  7.3219535718E+004  3.9626906848E+003
  7.4927940364E+004  3.8944216934E+003
  7.6585784047E+004  3.8294773688E+003
  7.8321872719E+004  3.7626221259E+003
  7.9993071183E+004  3.6993175741E+003
  8.1740192286E+004  3.6342061126E+003
  8.3406119090E+004  3.5729875937E+003
  8.5143902494E+004  3.5099791668E+003
  8.6869840621E+004  3.4481728128E+003
  8.8577350418E+004  3.3877198954E+003
  9.0259245862E+004  3.3288116030E+003
  9.1969245862E+004  3.2695476079E+003
  9.3679245862E+004  3.2108823564E+003
  9.5389245862E+004  3.1527003128E+003
  9.7004245862E+004  3.0981770183E+003
  9.8714245862E+004  3.0408502836E+003
  1.0042424586E+005  2.9838966560E+003
  1.0213424586E+005  2.9273162015E+003
  1.0384424586E+005  2.8712481943E+003
  1.0555424586E+005  2.8156875668E+003
  1.0726424586E+005  2.7604652745E+003
  1.0897424586E+005  2.7058259636E+003
  1.1068424586E+005  2.6518586887E+003
  1.1229924586E+005  2.6017088357E+003
  1.1400924586E+005  2.5498840429E+003
  1.1571924586E+005  2.4995087899E+003
  1.1742924586E+005  2.4503934150E+003
  1.1913924586E+005  2.4028556324E+003
  1.2084924586E+005  2.3571827912E+003
  1.2255924586E+005  2.3133615696E+003
  1.2426924586E+005  2.2711609587E+003
  1.2597924586E+005  2.2302351412E+003
  1.2768924586E+005  2.1901585797E+003
  1.2930424586E+005  2.1527789569E+003
  1.3101424586E+005  2.1134206219E+003
  1.3272424586E+005  2.0740225522E+003
  1.3443424586E+005  2.0344861393E+003
  1.3614424586E+005  1.9949765348E+003
  1.3785424586E+005  1.9557328533E+003
  1.3956424586E+005  1.9168308747E+003
  1.4127424586E+005  1.8782776342E+003
  1.4298424586E+005  1.8400440634E+003
  1.4459924586E+005  1.8042289472E+003
  1.4630924586E+005  1.7666008829E+003
  1.4801924586E+005  1.7292085726E+003
  1.4972924586E+005  1.6920278624E+003
  1.5143924586E+005  1.6550242560E+003
  1.5314924586E+005  1.6181571292E+003
  1.5485924586E+005  1.5813972945E+003
  1.5656924586E+005  1.5447066519E+003
  1.5827924586E+005  1.5080422820E+003
  1.5998924586E+005  1.4713883684E+003
  1.6160424586E+005  1.4367557357E+003
  1.6331424586E+005  1.4000614966E+003
  1.6502424586E+005  1.3633497662E+003
  1.6673424586E+005  1.3266715294E+003
  1.6844424586E+005  1.2900283890E+003
  1.7015424586E+005  1.2532505644E+003
  1.7186424586E+005  1.2160577644E+003
  1.7357424586E+005  1.1782575498E+003
  1.7528424586E+005  1.1397955502E+003
  1.7689924586E+005  1.1028049872E+003
  1.7860924586E+005  1.0626796169E+003
  1.8031924586E+005  1.0212360782E+003
  1.8202924586E+005  9.7814266211E+002
  1.8373924586E+005  9.3294437557E+002
  1.8544924586E+005  8.8485790128E+002
  1.8715924586E+005  8.3272258127E+002
  1.8886924586E+005  7.7469980357E+002
  1.9057924586E+005  7.0735967572E+002
  1.9228924586E+005  6.2298596650E+002
  1.9390424586E+005  5.0511501864E+002
  1.9561424586E+005                NaN
  1.9732424586E+005                NaN
  1.9903424586E+005                NaN
  2.0074424586E+005                NaN
  2.0245424586E+005                NaN
  2.0416424586E+005                NaN
  2.0587424586E+005                NaN
  2.0758424586E+005                NaN
  2.0919924586E+005                NaN
  2.1090924586E+005                NaN
  2.1261924586E+005                NaN
  2.1432924586E+005                NaN
  2.1603924586E+005                NaN
  2.1774924586E+005                NaN
  2.1945924586E+005                NaN
  2.2116924586E+005                NaN
  2.2287924586E+005                NaN
  2.2458924586E+005                NaN
  2.2620424586E+005                NaN
  2.2791424586E+005                NaN
  2.2962424586E+005                NaN
  2.3133424586E+005                NaN
  2.3304424586E+005                NaN
  2.3475424586E+005                NaN
  2.3646424586E+005                NaN
