   0.000000000E+00   0.287071197E+06   0.796074348E+00  -0.493925652E+00   0.671760854E-01   0.667176085E+00   0.108607435E+01   0.145717609E+01  -0.126392565E+01   0.671760854E-01   0.417176085E+00   0.586074348E+00   0.766074348E+00
   0.170034316E+04   0.284302334E+05  -0.959887952E+01  -0.104980955E+02  -0.101383568E+02  -0.968914088E+01  -0.935914088E+01  -0.904914088E+01  -0.112880955E+02  -0.101083568E+02  -0.988887952E+01  -0.980887952E+01  -0.969914088E+01
   0.340076038E+04   0.201695406E+05  -0.105035606E+02  -0.111962204E+02  -0.109446245E+02  -0.105840926E+02  -0.102935606E+02  -0.100130286E+02  -0.119962204E+02  -0.109051565E+02  -0.107540926E+02  -0.107135606E+02  -0.106530286E+02
   0.510019542E+04   0.178387054E+05  -0.110184851E+02  -0.116157504E+02  -0.114099953E+02  -0.110913627E+02  -0.108284851E+02  -0.105556076E+02  -0.124186280E+02  -0.113599953E+02  -0.112542402E+02  -0.112313627E+02  -0.111856076E+02
   0.680134713E+04   0.162564886E+05  -0.112378926E+02  -0.117552790E+02  -0.115967725E+02  -0.113078926E+02  -0.110582660E+02  -0.108086394E+02  -0.125652790E+02  -0.115463991E+02  -0.114575193E+02  -0.114482660E+02  -0.114186394E+02
   0.850077703E+04   0.151272839E+05  -0.113864659E+02  -0.118308575E+02  -0.117136617E+02  -0.114557649E+02  -0.112171670E+02  -0.109771670E+02  -0.126408575E+02  -0.116529607E+02  -0.115950638E+02  -0.116057649E+02  -0.115871670E+02
   0.102026140E+05   0.141478551E+05  -0.114889115E+02  -0.118563824E+02  -0.117777874E+02  -0.115489115E+02  -0.113291925E+02  -0.110897545E+02  -0.126666634E+02  -0.117077874E+02  -0.116783494E+02  -0.116989115E+02  -0.116994735E+02
   0.119019269E+05   0.133914763E+05  -0.115639985E+02  -0.118602100E+02  -0.118212036E+02  -0.116239985E+02  -0.114121972E+02  -0.111885947E+02  -0.126784088E+02  -0.117512036E+02  -0.117376011E+02  -0.117739985E+02  -0.117903960E+02
   0.136038953E+05   0.126733252E+05  -0.116258410E+02  -0.118506758E+02  -0.118513231E+02  -0.116797116E+02  -0.114881000E+02  -0.112742295E+02  -0.126768052E+02  -0.117751937E+02  -0.117835821E+02  -0.118419705E+02  -0.118681000E+02
   0.153030353E+05   0.120232302E+05  -0.116791499E+02  -0.118324103E+02  -0.118707801E+02  -0.117254759E+02  -0.115528239E+02  -0.113464978E+02  -0.126624103E+02  -0.117871061E+02  -0.118218020E+02  -0.118954759E+02  -0.119328239E+02
   0.170061311E+05   0.114467837E+05  -0.117254803E+02  -0.118082667E+02  -0.118815456E+02  -0.117648245E+02  -0.116061361E+02  -0.114074476E+02  -0.126382667E+02  -0.117915456E+02  -0.118541687E+02  -0.119354803E+02  -0.119867919E+02
   0.187021904E+05   0.109447456E+05  -0.117609636E+02  -0.117724838E+02  -0.118781565E+02  -0.117938291E+02  -0.116480981E+02  -0.114623672E+02  -0.126024838E+02  -0.117881565E+02  -0.118766946E+02  -0.119709636E+02  -0.120352327E+02
   0.204070516E+05   0.104854236E+05  -0.117870987E+02  -0.117309835E+02  -0.118739659E+02  -0.118170987E+02  -0.116836651E+02  -0.115102315E+02  -0.125642667E+02  -0.117806827E+02  -0.118905323E+02  -0.120003819E+02  -0.120769483E+02
   0.221026480E+05   0.100842988E+05  -0.118034788E+02  -0.116863097E+02  -0.118681446E+02  -0.118334788E+02  -0.117111460E+02  -0.115488131E+02  -0.125251433E+02  -0.117693111E+02  -0.118958117E+02  -0.120223124E+02  -0.121099795E+02
   0.238070925E+05   0.973676314E+04  -0.118172464E+02  -0.116364737E+02  -0.118538128E+02  -0.118433408E+02  -0.117350576E+02  -0.115828687E+02  -0.124764737E+02  -0.117499072E+02  -0.118955296E+02  -0.120372464E+02  -0.121389631E+02
   0.255056337E+05   0.943729240E+04  -0.118273801E+02  -0.115888460E+02  -0.118372874E+02  -0.118490313E+02  -0.117540776E+02  -0.116107752E+02  -0.124288460E+02  -0.117289386E+02  -0.118923337E+02  -0.120473801E+02  -0.121624264E+02
   0.272082446E+05   0.917710909E+04  -0.118333820E+02  -0.115378472E+02  -0.118167991E+02  -0.118510130E+02  -0.117681200E+02  -0.116328580E+02  -0.123825852E+02  -0.117044301E+02  -0.118862751E+02  -0.120533820E+02  -0.121781200E+02
   0.289218773E+05   0.894552231E+04  -0.118371556E+02  -0.114863495E+02  -0.117947794E+02  -0.118511018E+02  -0.117792631E+02  -0.116513706E+02  -0.123384569E+02  -0.116787256E+02  -0.118789944E+02  -0.120571556E+02  -0.121892631E+02
