1619 19
1.0 3.0 4.0 12.0 14.0 16.0 20.0 24.0 28.0 32.0 36.0 40.0 44.0 48.0 56.0 52.0 54.0 56.0 56.0
1.0 2.0 2.0 6.0 7.0 8.0 10.0 12.0 14.0 16.0 18.0 20.0 22.0 24.0 24.0 26.0 26.0 26.0 28.0
4.66414569513e+27 250787.592176 0.0 0.0 0.0416992367047 1.39435436994e-05 0.0 9.00324372736e-06 5.22361956712e-07 2.80245218478e-06 3.43623950482e-05 1.0524530105e-05 3.52463080331e-06 1.18857186056e-06 8.55811281629e-08 8.26484788958e-08 0.280434905972 7.23460745986e-08 0.00148559205718 0.663561218151 2.7123050314e-08
9.32829618373e+27 441375.514211 0.0 1.85820608479e-20 0.0417034340704 1.39441919701e-05 0.0 9.00366134269e-06 5.22371858773e-07 2.80254129115e-06 3.43643422307e-05 1.0525069901e-05 3.52482430952e-06 1.18866624414e-06 8.5590807809e-08 8.26639103518e-08 0.28034499555 7.23666101947e-08 0.00148591910189 0.663646707828 2.71341754437e-08
1.86565971676e+28 618818.999732 0.0 6.64005019605e-18 0.0417075245128 1.39445948948e-05 0.0 9.00392638784e-06 5.22366737312e-07 2.8025745561e-06 3.43660250959e-05 1.05255174312e-05 3.5249857066e-06 1.18875471138e-06 8.56003568774e-08 8.26803453256e-08 0.280268080306 7.23892549812e-08 0.00148626161154 0.663719754154 2.71466833648e-08
3.73131991286e+28 811062.734427 0.0 0.0 0.041714982937 1.39456339485e-05 0.0 9.00462115197e-06 5.22378515152e-07 2.80272327737e-06 3.43697036609e-05 1.05265592313e-05 3.52536377492e-06 1.18893935264e-06 8.5619117189e-08 8.2710116854e-08 0.280111745195 7.2428685415e-08 0.00148687422116 0.663868538115 2.71679648049e-08
7.46264030573e+28 1037653.73958 0.0 1.30590302153e-18 0.0417259796221 1.3946938054e-05 0.0 9.00550226608e-06 5.22381033485e-07 2.80288787905e-06 3.43748895116e-05 1.05280082403e-05 3.52589061252e-06 1.18920668038e-06 8.56467758492e-08 8.27552741425e-08 0.27988887568 7.24893239141e-08 0.00148780321652 0.664080684525 2.72009598237e-08
1.49252810908e+29 1315409.029 0.0 1.25168239958e-19 0.0417427766339 1.39487203396e-05 0.0 9.00667780893e-06 5.22368632188e-07 2.80306084226e-06 3.43820570811e-05 1.05299418026e-05 3.52658847122e-06 1.18957943833e-06 8.56864938505e-08 8.28225981573e-08 0.279548217494 7.2581468365e-08 0.00148922409553 0.664405127265 2.72516885702e-08
2.98505626616e+29 1661651.2726 0.0 0.0 0.0417707174259 1.39520915867e-05 0.0 9.00892804655e-06 5.22376945085e-07 2.80347230816e-06 3.43949005539e-05 1.05334927862e-05 3.52787280986e-06 1.19023535175e-06 8.5754783028e-08 8.29349271791e-08 0.279008094565 7.2733064825e-08 0.00149152689328 0.664917956039 2.73345042238e-08
5.97011258045e+29 2096352.74487 0.0 2.96999964457e-18 0.0418157101556 1.39576982728e-05 0.0 9.01267515939e-06 5.22402344518e-07 2.80418459369e-06 3.44159182061e-05 1.05393302035e-05 3.52998262136e-06 1.19130186937e-06 8.58652367456e-08 8.31154660658e-08 0.278136804208 7.29761116892e-08 0.00149521939812 0.665745042599 2.74671780526e-08
9.78582747244e+29 2541090.3106 0.0 1.87270566519e-18 0.041868139314 1.39636824075e-05 0.0 9.0166789042e-06 5.22394385817e-07 2.80487045882e-06 3.44396469806e-05 1.05458502881e-05 3.53233577274e-06 1.19251917954e-06 8.59927076015e-08 8.33275352572e-08 0.277093799827 7.32642369899e-08 0.00149962352734 0.666737154313 2.76254387998e-08
1.36015423644e+30 2937382.43192 0.0 3.9878110338e-18 0.0419189768872 1.39697598825e-05 0.0 9.02075349271e-06 5.22405309555e-07 2.80561229247e-06 3.44631695325e-05 1.05523526018e-05 3.53467976957e-06 1.19371472274e-06 8.61170201312e-08 8.3532633753e-08 0.276099482361 7.35420291996e-08 0.00150384885114 0.667681857638 2.7777904908e-08
