  0.0000000000E+000  0.0000000000E+000
  1.7020280468E+003  5.5641307974E+033
  3.4028540884E+003  1.1124531944E+034
  5.1039388843E+003  1.2394936645E+034
  6.8041635517E+003  9.5090156132E+033
  8.5027177476E+003  2.8738839395E+033
  1.0201992382E+004 -5.5065009072E+033
  1.1903345786E+004 -1.8678550919E+034
  1.3603517419E+004 -3.4707466647E+034
  1.5305097930E+004 -5.3537585558E+034
  1.7005258863E+004 -7.4954824532E+034
  1.8705860419E+004 -9.8853832912E+034
  2.0405003794E+004 -1.1970939911E+035
  2.2105430032E+004 -1.4808253247E+035
  2.3804258560E+004 -1.7858735747E+035
  2.5506489460E+004 -2.1130894310E+035
  2.7204560594E+004 -2.4604430766E+035
  2.8906738755E+004 -2.8291180142E+035
  3.0606428187E+004 -3.1171005729E+035
  3.2302139514E+004 -3.5204384204E+035
  3.4002287225E+004 -3.9399264065E+035
  3.5700879773E+004  6.4984721613E+044
  3.7403094735E+004  9.3294842636E+043
  3.9104350318E+004  5.0170482540E+043
  4.0805497423E+004  3.5883322931E+043
  4.2507673981E+004  2.8598248811E+043
  4.4209284103E+004  2.4280848695E+043
  4.5909827521E+004  2.1489693380E+043
  4.7610464578E+004  1.9575846437E+043
  4.9307598579E+004  1.8205972358E+043
  5.1014681424E+004  1.7175156956E+043
  5.2717429044E+004  1.6384333103E+043
  5.4417200175E+004  1.5770698563E+043
  5.6118036294E+004  1.5281133107E+043
  5.7822772342E+004  1.4879908577E+043
  5.9516084856E+004  1.4551628313E+043
  6.1229031029E+004  1.4281799370E+043
  6.2926748020E+004  1.4065287135E+043
  6.4620066740E+004  1.3887455300E+043
  6.6328127361E+004  1.3741888449E+043
  6.8038694562E+004  1.3622364759E+043
  6.9738133390E+004  1.3520830529E+043
  7.1433852692E+004  1.3431803865E+043
  7.3137216766E+004  1.3355588202E+043
  7.4838364943E+004  1.3295177385E+043
  7.6552568150E+004  1.3248185160E+043
  7.8245619664E+004  1.3214195154E+043
  7.9936116382E+004  1.3189756279E+043
  8.1647347950E+004  1.3173090132E+043
  8.3343280083E+004  1.3164136710E+043
  8.5048793899E+004  1.3161590006E+043
  8.6759050558E+004  1.3164011003E+043
  8.8468908392E+004  1.3171515289E+043
  9.0172964936E+004  1.3183573496E+043
  9.1865582241E+004  1.3200558473E+043
  9.3540907511E+004  1.3221356752E+043
  9.5276983092E+004  1.3246376823E+043
  9.6945696704E+004  1.3274927076E+043
  9.8671157291E+004  1.3303621174E+043
  1.0036261404E+005  1.3342463393E+043
  1.0205721201E+005  1.3383741274E+043
  1.0378931954E+005  1.3429628120E+043
  1.0545939380E+005  1.3477897868E+043
  1.0716313312E+005  1.3531505390E+043
  1.0890099329E+005  1.3590742209E+043
  1.1056821259E+005  1.3653124777E+043
  1.1226645066E+005  1.3718167990E+043
  1.1399603708E+005  1.3789335814E+043
  1.1570169468E+005  1.3865145300E+043
  1.1738088643E+005  1.3944563462E+043
  1.1908849635E+005  1.4029709899E+043
  1.2076651329E+005  1.4117291264E+043
  1.2247170137E+005  1.4209860342E+043
  1.2420436269E+005  1.4307364560E+043
  1.2590364643E+005  1.4405907541E+043
  1.2756705718E+005  1.4504965600E+043
  1.2931810560E+005  1.4611831102E+043
  1.3096808048E+005  1.4714518299E+043
  1.3270625366E+005  1.4824668034E+043
  1.3440387042E+005  1.4933953015E+043
  1.3612497197E+005  1.5046130159E+043
