3210 19
1.0 3.0 4.0 12.0 14.0 16.0 20.0 24.0 28.0 32.0 36.0 40.0 44.0 48.0 56.0 52.0 54.0 56.0 56.0
1.0 2.0 2.0 6.0 7.0 8.0 10.0 12.0 14.0 16.0 18.0 20.0 22.0 24.0 24.0 26.0 26.0 26.0 28.0
2.33218736938e+27 178090.068298 0.0 6.74802851967e-20 0.0149171867393 4.45449569048e-06 6.37658903837e-26 2.4346550112e-06 1.02406084413e-07 5.67898890554e-07 7.26299115489e-06 1.88260348099e-06 4.94449433664e-07 1.27547332798e-07 6.06975500884e-09 3.97020163407e-09 0.890007633611 2.35620361316e-09 0.000104726561904 0.0884863396554 6.95270161577e-10
4.66436927585e+27 313428.783384 0.0 1.66343673546e-22 0.0149185178124 4.45487507594e-06 0.0 2.43494197473e-06 1.02417527344e-07 5.67993263922e-07 7.26469249864e-06 1.88314072622e-06 4.94618871675e-07 1.27601647739e-07 6.07281739457e-09 3.97272919787e-09 0.889958285993 2.35779717093e-09 0.000104791769581 0.0885345219319 6.95768134586e-10
9.32873327322e+27 439429.540405 0.0 1.56949435542e-20 0.0149200703901 4.45531419712e-06 0.0 2.43527708034e-06 1.02430804613e-07 5.68104120098e-07 7.26670504565e-06 1.88377712876e-06 4.94819648575e-07 1.27666056863e-07 6.0764460319e-09 3.97572641198e-09 0.889899647559 2.35968828351e-09 0.000104869262835 0.0885918217897 6.96359540219e-10
1.86574612701e+28 575932.655122 0.0 0.0 0.0149225672401 4.45602299751e-06 0.0 2.43581562464e-06 1.02452238625e-07 5.68281773817e-07 7.2699169807e-06 1.88479204445e-06 4.95139803472e-07 1.27768725936e-07 6.08223343574e-09 3.98050543577e-09 0.889806319836 2.36270263911e-09 0.00010499264224 0.0886829774054 6.97301905116e-10
3.73149172639e+28 736811.255304 0.0 1.87696249487e-21 0.0149263883839 4.45709904002e-06 0.0 2.43665999286e-06 1.0248573679e-07 5.68566641458e-07 7.27513172415e-06 1.88644382949e-06 4.95660496992e-07 1.27935482511e-07 6.09159496678e-09 3.98822032996e-09 0.889655833207 2.36758267477e-09 0.000105192389342 0.0888303038706 6.98831683096e-10
7.46298292498e+28 933992.049238 0.0 1.27769057473e-19 0.0149327286803 4.45889659175e-06 0.0 2.4380253473e-06 1.02540251556e-07 5.69017004492e-07 7.28326059926e-06 1.88901217387e-06 4.96470867383e-07 1.28195419603e-07 6.10625729909e-09 4.00033463589e-09 0.889419676341 2.37522447115e-09 0.000105504852376 0.0890609192026 7.01220930923e-10
1.49259653218e+29 1179744.95008 0.0 1.21876015163e-18 0.0149423762588 4.4615954127e-06 0.0 2.44014812742e-06 1.02624553274e-07 5.69734267292e-07 7.29640129404e-06 1.89317672946e-06 4.97784505129e-07 1.28616543258e-07 6.12992032876e-09 4.01986565162e-09 0.889038912128 2.38758316998e-09 0.000106010540731 0.0894336816694 7.05096501112e-10
2.98519301152e+29 1488189.61082 0.0 0.0 0.0149578103285 4.46588991699e-06 0.0 2.44352112543e-06 1.02758805572e-07 5.70872809944e-07 7.3172374411e-06 1.89978125581e-06 4.99869194537e-07 1.29285542577e-07 6.16756299982e-09 4.05098625004e-09 0.888432953053 2.40727610952e-09 0.000106815724853 0.0900267227863 7.11272347434e-10
5.07306297137e+29 1816514.15008 0.0 1.04160509179e-18 0.0149774833166 4.47131082899e-06 0.0 2.44779301195e-06 1.02929238487e-07 5.72317853027e-07 7.3436984309e-06 1.90817408125e-06 5.02520635299e-07 1.30137528499e-07 6.21556419076e-09 4.09075154068e-09 0.88765990736 2.43245066612e-09 0.00010784412725 0.0907832290143 7.19170878196e-10
7.16093293125e+29 2111655.10022 0.0 3.5678749926e-22 0.0149967019617 4.4765333188e-06 0.0 2.45193440283e-06 1.03094657658e-07 5.73724244546e-07 7.36951213117e-06 1.91637011988e-06 5.05112636139e-07 1.30971798461e-07 6.26262802998e-09 4.12983681743e-09 0.886901592973 2.45721059151e-09 0.000108854633744 0.0915253761796 7.26944360873e-10
1.1336672851e+30 2459191.17419 2.91355962312e-23 1.50108223531e-20 0.0150224725574 4.48342233565e-06 4.97625238438e-26 2.45743730054e-06 1.03315079735e-07 5.75601495639e-07 7.40403248062e-06 1.92734209987e-06 5.08586559044e-07 1.32091908056e-07 6.32591404162e-09 4.18253555928e-09 0.885881261708 2.49061746917e-09 0.000110216588832 0.0925239674508 7.37439897433e-10
1.96881526905e+30 2918138.3011 0.0 0.0 0.0150668559621 4.49494577517e-06 0.0 2.46676329743e-06 1.03690457387e-07 5.78808304252e-07 7.46318924714e-06 1.94617673308e-06 5.14561115761e-07 1.34023821584e-07 6.43533406761e-09 4.27404197044e-09 0.884115744589 2.54868690221e-09 0.000112579820305 0.0942518902401 7.55703305675e-10
3.63911123693e+30 3534768.22713 0.0 7.35597001854e-19 0.0151412970562 4.51319762987e-06 0.0 2.48193160277e-06 1.04307725217e-07 5.8410581925e-07 7.56140662638e-06 1.97753784209e-06 5.24541073735e-07 1.37266447898e-07 6.61976452822e-09 4.42938919518e-09 0.881136567657 2.64744151383e-09 0.000116586378691 0.0971675073276 7.86817356385e-10
